OBJECTID_1,FEATURE_TY,COUNTY_FIP,ROAD_NAME,GlobalID,last_edited_date
295,County Road,067,Shallowford Rd,{FF67332F-244B-4044-A0CF-8E1F1F76109B},
296,County Road,067,Shallowford Rd,{460E9C99-9280-4E3D-B1C0-9ED41FCD584E},
297,County Road,067,Shallowford Rd,{511FE27B-B8AE-4CC7-B127-9586D16418AF},
298,County Road,067,Shallowford Rd,{D72E3523-6BAB-4738-A3F9-DADCB49C0038},
299,County Road,089,Briarcliff Rd NE,{87DA14A1-5E00-4FD1-9FF5-1FDF7FE26487},
300,County Road,089,Briarcliff Rd NE,{DD37BFB1-C8D5-4DDB-8069-D1448BECEEFD},
301,County Road,089,Cedar Grove Rd,{D7989CFD-39BC-4F05-A80A-2389B403340C},
302,County Road,089,Cedar Grove Rd,{D59A160F-2D34-4ACF-ACA3-C283F70C1914},
303,County Road,089,Evans Mill Rd,{D4576B55-FAE9-42DE-B3B2-96A365B29165},
304,Public Road,121,Glenridge Dr NE,{BB739B16-7F34-4172-AFCC-486D43A2DC93},
305,Public Road,121,Peachtree Dunwoody Rd NE,{0BABC84A-CB4F-4E30-9B5C-1E4CE9CE4C42},
306,Public Road,135,Jimmy Carter Blvd NW,{7A991E4E-1EDF-4E1C-B975-5FBD5C8DD116},
307,Ramp,057,I-575 Bypass Connector,{ED1E250C-DB89-425D-B563-984DA163BF98},
308,Ramp,063,Forest Pkwy,{EBD12779-C68A-41EE-AE83-D2B5181147D8},
309,Ramp,063,GA Highway 85,{7FF794E3-3DC3-47F4-8E0F-402A2E19655B},
310,Ramp,121, ,{BB8F0F09-DB35-42E0-9883-3BFF549DC7C8},
311,State Highway,013,2nd St,{973BEFEA-D13E-4082-A076-872470D3D769},
312,State Highway,013,Athens-Lawrenceville Hwy,{3409385A-20F9-4183-8C9B-BB7B85BF6570},
313,State Highway,013,Bankhead Hwy,{1F1DA989-477F-4D44-94B0-010566F1625B},
314,State Highway,013,Bethlehem Rd,{CEA8B79F-54CE-4D74-951F-785E18D104EC},
315,State Highway,013,Broad St,{BD5AE00D-D60E-4956-A5AD-DA9E9476F1FE},
316,State Highway,013,Christmas Ave,{BF73F691-DD5C-4202-B8EE-0D1B56F2F1EC},
317,State Highway,013,County Road 211,{4E6B8374-4599-4254-9EE2-001A956C5B38},
318,State Highway,013,E Broad Ave,{D7D73D47-01D1-477D-A416-21CD9A47B827},
319,State Highway,013,E Broad St,{AF2C73A6-A41D-4354-A49A-EF385371C6AB},
320,State Highway,013,E May St,{4B94C2FE-A01F-48C0-91D0-08FA1DB545BE},
321,State Highway,013,Gainesville Hwy,{BD301573-E8B0-4CB6-9296-5899DE74AC66},
322,State Highway,013,Hill's Shop Rd,{8C22AE56-2AAD-4003-AE51-99DEEF4561B7},
323,State Highway,013,Hog Mountain Rd,{EF00C55A-4E33-4D2A-8CDF-3521FCE12A69},
324,State Highway,013,Jefferson St,{990370C2-A4D5-4BF5-9940-2A1C0B708C9C},
325,State Highway,013,Loganville Hwy,{425831C2-A47B-47E4-9929-B005042513DD},
326,State Highway,013,S Broad St,{FA5E8777-DDC8-47C8-8680-B2A81DB22E8A},
327,County Road,089,Evans Mill Rd,{DBE93FA1-A812-49DD-94C4-C037344337B5},
328,County Road,089,Evans Mill Rd,{B2AE5805-B375-4E9E-99A1-CBABF3C68418},
329,County Road,089,Main St,{12642289-5295-4120-9883-C39EC80F0114},
330,County Road,089,Main St,{885A2B89-EA79-4543-B18B-C0C25745F05D},
331,County Road,089,Main St,{3F4B2BCC-C63C-43F6-92BC-F0F2A2FF21CC},
332,County Road,089,N Peachtree Rd,{B9DE2A9F-563A-466A-B94E-67844998BA51},
333,County Road,089,N Peachtree Rd,{ADD7D019-ED63-42C1-B564-34730DF1525E},
334,County Road,089,Panola Rd,{6D1A7E58-B3B0-48FC-B621-96DA4B4A192C},
335,County Road,089,Panola Rd,{92BC0394-112B-42D5-8125-A0E44507FA6A},
336,County Road,089,Pleasant Hill Rd,{7EF75128-B883-4B48-8E0A-B4A76B24A6CD},
337,County Road,089,Pleasant Hill Rd,{D3A2F04C-2E36-45F9-A1E4-7434469EB887},
338,County Road,089,Pleasant Hill Rd,{65EC731B-8DCD-4215-9F01-1D020E69EE72},
339,County Road,089,Spalding Dr,{CD488A19-363E-480B-A881-DA0A4BF1956E},
340,County Road,089,Spalding Dr,{D047A2F3-8ECF-46F7-87C5-FCECFDD9F5BA},
341,State Highway,013,Star St,{B81D8084-1E29-4D4F-ABF8-E737405CB833},
342,State Highway,013,State Route 11,{5BDA3153-9AF1-4C9A-9BB9-E4E1535F3AC9},
343,State Highway,013,State Route 124,{8C97303B-336B-4C37-A4DF-FB62BB2A81CA},
344,State Highway,013,State Route 8,{0E27D1E9-4BC5-4E0E-AFFD-2D02498187B9},
345,State Highway,013,State Route 82,{7052B38B-6898-4D48-960D-491A4365AE1D},
346,State Highway,013,Statham Rd,{CE2B5F98-122C-4C69-A2D9-76D89C9A2096},
347,State Highway,013,Tallassee Rd,{E63854DB-ADE5-4DDA-916B-77DE6A479418},
348,State Highway,013,Thompson Mill Rd,{DD583A43-BA70-4E52-9DC3-F5E0A5616AE6},
349,State Highway,013,Thurmond Rd,{5A153AB2-E8F1-4523-9C0E-8A684874DADA},
350,State Highway,013,W Athens St,{F520990F-269E-461B-A692-92A686941EED},
351,State Highway,013,Winder-Jefferson Hwy,{DD4210EC-BD7F-4EA9-BC6F-77A20B795C5D},
352,State Highway,013,Winder Monroe Hwy,{189FDE4A-5810-4E25-BFB8-2F38F4159ABE},
353,State Highway,013,Winooki Dr,{38F0C270-79CC-4194-9236-E3857BB1A5F6},
354,State Highway,015,Adairsville Rd NE,{640EAC00-2CFE-404C-AEC1-B6D7ADDB013D},
355,State Highway,015,Alex Dr,{19F25E38-8968-4979-AF42-BC96DE9D2F1C},
356,State Highway,015,Canton Hwy,{D61E2654-A121-4619-AD3E-3D507FEA3BD5},
357,State Highway,015,Cassville Rd,{7C09D5B7-5B4D-4F5E-86B9-CFC45358874B},
358,State Highway,015,Dallas Rd SW,{9BD3D68B-4A5E-46D6-9491-D891F2546B4F},
359,State Highway,015,Folsom Rd SE,{603C0C05-EA9A-4782-A918-15F782E0CA64},
360,State Highway,015,Gaston Westbrook Ave,{79584342-9F59-44FA-A427-83D13C04A339},
361,State Highway,015,Gum Springs Ln,{85C9BA91-3E10-4983-A1F7-8B20B56DD13C},
362,State Highway,015,Henry Mack Hill Rd,{506F2C3F-7B66-40C8-8D8C-56BDFEB49443},
363,State Highway,015,Joe Frank Harris Pkwy,{B2F70DF2-90AD-4F21-972B-39676F1AF657},
364,State Highway,015,Main St,{EFEDCC36-55B3-435F-BB4B-C7BF5B441B18},
365,State Highway,015,N Bartow St,{1EE14883-2F7D-4CCD-92F8-836B5F990B3E},
366,State Highway,015,N Tennessee St,{EB2FE8B9-4836-481D-86C6-E9EF463A0E52},
367,State Highway,015,Pine Log Rd,{2DCF9BBD-EE52-4438-BE88-CC0409AD6169},
368,State Highway,015,Rockmart Hwy,{06ED54A9-0539-4DBE-8195-E946ACEF8560},
369,State Highway,015,Rome Hwy,{5169D1AB-510E-4546-8791-A5258AD6BB15},
370,State Highway,015,S Tennessee St,{8615C055-3572-41A2-A91D-11A3EA8A7ADA},
371,State Highway,015,State Route 113,{307A52BF-591E-44F7-9E88-7D6166E0CA94},
372,State Highway,015,State Route 293 (Conn),{5AAA30EC-0FB9-4060-B7E4-2E374EEA4F8D},
373,State Highway,015,State Route 61,{CAED28AD-98C5-4234-BCDA-188E1E515382},
374,State Highway,015,Tennessee St,{AFCE37BA-55A8-47D5-A5EE-B407AE36FA85},
375,State Highway,015,US Highway 41,{94B6587E-CBAB-4046-BA74-8A6879CF2465},
376,State Highway,015,W Cherokee Ave,{B1AF0466-94CD-4E61-9EB8-A6179FBD38A6},
377,State Highway,015,W Main St,{1A9C153C-204D-4693-B267-95FA3928985E},
378,State Highway,015,West Ave,{46496A0B-144D-43F4-9BD2-1D51098FFFED},
379,State Highway,035, ,{AF3291DB-0F2F-4532-B192-CB4A6A960943},
380,State Highway,035, ,{9C7F02B4-CE6E-4952-81B9-B7E7EDA3E52F},
381,State Highway,035,3rd St,{3A6208FB-AFB9-4A60-A9AB-0DB6C8E9B08E},
382,State Highway,035,Barnesville-Jackson Rd,{18908204-1C5E-49BB-8976-04FE82CDD353},
383,State Highway,035,Brookwood Ave,{5FEF65F6-A3A4-47C2-ACA1-EEEC9476CC0C},
384,State Highway,035,Covington Rd,{8C24FC5E-1A1D-4D94-A1C8-F15A568EF26B},
385,State Highway,035,Covington St,{E3F5A5E3-8FB2-4AF1-A824-0D4C8E29D6FF},
386,State Highway,035,East 3rd St,{F6B89D7E-7431-4501-90B2-E6E42B7E84F5},
387,State Highway,035,Macon Ave,{9761B19A-2ABA-48A3-BE88-AFC80894141A},
388,State Highway,035,S Mulberry St,{36BB4DB0-BF26-467B-9E46-121E593D8D48},
389,State Highway,035,State Route 36,{3B171B3F-362E-4729-A4F7-359B1B8EB685},
390,State Highway,035,State Route 42,{D117D517-884C-48EC-98CD-911DF1942D4D},
391,State Highway,035,W 3rd St,{B014311A-AB97-43B3-9119-8329E9A2ADC3},
392,State Highway,057,Appalachian Hwy,{468570E2-71E0-4E44-AD3C-D1786207783F},
393,County Road,089/121,Mount Vernon Rd,{F94BA9DF-304B-451E-9BB7-C21F7033A9B3},
394,County Road,089/121,Mount Vernon Rd,{2DE9A1B7-5918-4344-85C8-9CF642033EAA},
395,County Road,089/135,Winters Chapel Rd,{56B1BB08-9803-49E7-A4A2-B6440027428C},
396,County Road,089/135,Winters Chapel Rd,{7A6E6662-BF01-467F-B1E7-91C36B5F50AC},
397,County Road,097,Six Flags Rd,{F5016FF0-0878-4FFD-BFFE-16E889FDF5C3},
398,State Highway,045,Alabama Ave,{939CDB43-4ECF-4EF9-BF21-96538641F560},
399,State Highway,045,Alabama St,{7574FB76-312F-4FF7-9EA0-6F3B36020DF8},
400,State Highway,045,Buchanan Hwy,{DBF64D08-3DEF-44F4-8D13-B641ECC98B11},
401,State Highway,045,Carrollton Ave,{DB4FBE67-B673-40C5-8482-916600473ADD},
402,State Highway,045,Carrollton Hwy,{36A0D7F1-0E7E-4D9C-A82B-85955F2D8F54},
403,State Highway,045,Dallas Hwy,{EF365ECF-3CB1-4D4C-BEA4-5C859078D0EE},
404,State Highway,045,Dallas Rd,{C4BE79F9-6368-4586-B638-EA6C97F0D111},
405,State Highway,045,E Highway 166,{2913162F-F43A-4041-94CE-FD551C8B1869},
406,State Highway,045,E Highway 78,{F88A7A27-5844-48B6-BC5B-028671A27D96},
407,State Highway,045,E Johnson St,{E66C3194-A2B8-43AE-BD63-7954928FA621},
408,State Highway,045,E Montgomery St,{733442EA-2966-4E33-9DDF-279885EC9FEE},
409,State Highway,045,Industrial Blvd,{B186105F-A400-40DA-820D-72F0154DCE47},
410,State Highway,045,Industrial Ct W,{AEE303EB-4DD8-40DD-B370-751D60AA371E},
411,State Highway,045,Jake Buncombe Rd,{3A7DAB9E-01B2-4ECA-8AF3-06998396BE5E},
412,State Highway,045,James St,{642ACDE5-C2FC-4DB6-BEBD-FE30FAEE2B74},
413,State Highway,045,Linda Ln,{4320F604-8B56-45DE-8A47-DB64839AA33F},
414,State Highway,045,Martha Berry Hwy,{6AD35B10-3F52-4440-97F9-52F732C5A953},
415,State Highway,045,N Carroll Rd,{54EADA81-C670-48AE-9E7A-C3416045B895},
416,State Highway,045,N Highway 113,{30576F05-03F0-4C29-8987-D6E26A7FCEC0},
417,State Highway,045,N Park St,{0D42F5F7-3A5E-4BE5-965C-A77FE34DDF4F},
418,State Highway,045,Northside Dr,{B4442661-E28A-4292-B8DF-52B936756EBF},
419,State Highway,045,Rockmart Rd,{41B89C01-92AA-404E-A711-DF3953B64545},
420,State Highway,045,Rome St,{9BA01330-1BC2-4888-BFD9-E6429434AB7C},
421,State Highway,045,Sage St,{0B457F65-AF39-4820-A091-7B2055F43211},
422,County Road,097,Six Flags Rd,{E0092295-07D5-4A07-AF6F-9CCE6A99505B},
423,County Road,113,State Route 85C,{03537AF0-516C-4AC6-9429-8D1AB0E52B45},
424,State Highway,045,State Route 61,{3BF64CAD-450B-49E6-9524-499002715C3A},
425,State Highway,045,US Highway 27,{0C53A3A2-E70C-4E2F-8B8A-FFD546D6AE64},
426,State Highway,045,US Highway 27 Alt,{99EDA235-890F-4F20-8294-7AA237CE6AD9},
427,State Highway,045,W Bankhead Hwy,{A047AA78-322B-40E9-8902-9B86088F598C},
428,State Highway,045,W College St,{40555FF5-2C3A-4ED5-9890-113D9050F2AE},
429,State Highway,045,W Johnson St,{720A0B1E-2B4D-4035-AF9D-F5F0987B8527},
430,State Highway,045,W Montgomery St,{74D7C4F6-0473-46A6-AF34-FAE1A08C3C64},
431,State Highway,045,Wedowee St,{27D7BFD1-611B-407B-9BD5-217B292928DB},
432,State Highway,057,A W Roberts Dr,{59939BAC-63B5-4503-824F-7C97D135D50E},
433,State Highway,057,Arnold Mill Rd,{67133FEE-0582-433B-BD2D-B51DAE6D4B2A},
434,State Highway,057,Ball Ground Rd,{31DA43F3-7677-41ED-A3CB-A7D4080110CD},
435,State Highway,057,Bells Ferry Rd,{811019ED-5FE0-43FD-A96C-E9765DA5DBB2},
436,State Highway,057,Birmingham Hwy,{4E0F6D50-F0D0-4D60-847B-DBA29EB7549F},
437,State Highway,057,Canton Hwy,{84EC0D30-4511-4E33-9665-984E16D046BD},
438,State Highway,057,College St,{483EE838-7225-41AB-A252-1D48410F2DDD},
439,State Highway,057,Cumming Hwy,{5D331A0E-BB6D-416D-921C-A8EAD5A55CE2},
440,State Highway,057,Freehome Hwy,{9397ADB2-B162-4958-B521-DB082DB62F3F},
441,State Highway,057,Gilmer Ferry Rd,{B773A22A-E65C-4517-AF36-904C5484DE43},
442,State Highway,057,Hightower Rd,{08880885-5988-4792-9515-EB10520476F4},
443,State Highway,057,Knox Bridge Hwy,{D7E7E4F0-84D4-4CB6-91F7-B55C37D188BD},
444,State Highway,057,Main St,{F0B177AD-737E-4D63-8D41-871D44789084},
445,State Highway,057,Marietta Hwy,{A508D281-B0C2-43E6-99EC-D2B6217BB2EC},
446,State Highway,057,Old Ball Ground Hwy,{39789DF1-D44F-4328-BB22-C19A8A6B3C0B},
447,State Highway,057,Reinhardt College Pky,{36F6A567-940C-465F-8D5A-B2BCBF0B71C9},
448,State Highway,057,Riverstone Pky,{B94332DE-6F7E-4BC3-8078-6DBD9F098206},
449,State Highway,057,State Route 20,{D22791B4-54D6-497A-B627-F3EB7E760DC9},
450,State Highway,057,State Route 5 (Bus),{6E2ED041-CD1A-48F6-B9F5-E27460731B53},
451,State Highway,057,Waleska Rd,{CF00A0B3-249E-4829-950F-B09428969E54},
452,State Highway,057,Wiley Bridge Rd,{A13C15D1-3CFC-4F7F-8477-259A2D118D67},
453,County Road,113,State Route 85C,{7BB0328D-12D3-49C5-8A15-4881001D7230},
454,State Highway,063,Forest Pkwy,{59175938-A5AE-41D3-849B-DF2327B255BF},
455,State Highway,063,GA Highway 138 Spur,{D0488314-9EAF-4BE0-824C-D9CD62FCADF2},
456,State Highway,063,Georgia Highway 138 Byp,{37ACEF6A-4553-457B-9872-2BF96D0735DA},
457,State Highway,063,Georgia Highway 54,{B644D8F5-DF3C-4FDB-9292-913BA4496797},
458,State Highway,063,Highway 42,{A5D1D36A-6F8A-4527-8EA9-89FEC117ACAD},
459,State Highway,063,Homestead Rd,{5D6C184E-658C-4DD2-A5E8-7EAA1542E34F},
460,State Highway,063,Macon Hwy,{8F94BBEC-4C45-4650-9327-F593DCC26335},
461,State Highway,063,McDonough Rd,{CAE41294-8574-4F69-A64D-15DBB9687A1B},
462,State Highway,063,N Main St,{C7735047-F96E-4197-823E-8B47C18FDF71},
463,State Highway,063,North Ave,{332D22BC-7D2A-4C87-A9E8-68815B0EE510},
464,State Highway,063,Old 41 Hwy,{F7E4B8BE-EFD5-4176-A407-A02FDCFFB620},
465,State Highway,063,Old Dixie Rd,{09C48ECE-1B63-453C-B87A-587BAFCD6E19},
466,State Highway,063,Riverdale Pl,{106A4D72-781E-4448-98BE-73AFDDEF2648},
467,State Highway,063,Roosevelt Hwy,{804B361F-9EF5-42B9-A7EA-3BA17C5212E1},
468,State Highway,063,Southway Dr,{BEAFF997-988E-478E-AC6A-8952788CDDEE},
469,State Highway,063,State Route 42,{0986983B-2C49-461C-8222-2FD26FB5A5B6},
470,State Highway,063,Stockbridge Rd,{D9CDE599-9A90-4A56-A354-2D0627CB54E9},
471,State Highway,063,Thurman Rd,{9AFC7651-B099-480D-87C0-9FF0702C37ED},
472,State Highway,063,United States Highway 19/41,{7100A3DE-CC9D-4946-A6C8-17FA34DC938E},
473,County Road,113,State Route 85C,{DE568F38-8155-4F93-87D0-31C9E66B3D51},
474,County Road,117/121,Bethany Rd,{3EC45C12-0BE6-4EC7-A732-38F8ACC9177F},
475,County Road,117/121,Bethany Rd,{1A5F5A09-C0F5-41B4-8659-973D543D0EE4},
476,County Road,117/121,Bethany Rd,{2C595615-E198-4025-ABED-1E0D6BD84DFF},
477,County Road,117/121,Mcfarland Rd,{44ACFB73-60FE-49A8-8345-6D33B9D7F58B},
478,County Road,117/121,Mcfarland Rd,{E214B71B-6D43-4207-87E4-81AA54AFEB52},
479,County Road,117/121,McGinnis Ferry Rd,{D2989E30-43D0-4545-970B-3FE1278DE04E},
480,County Road,117/121,McGinnis Ferry Rd,{5A5AF52A-BF4F-49E0-95E8-6C7085FEE0A6},
481,County Road,117/121,McGinnis Ferry Rd,{8DC23ADD-5F97-4E08-BADF-50C813BD7C6F},
482,State Highway,063,W Fayetteville Rd,{2C95D030-DC85-4930-B2AC-2A575E7E4F98},
483,State Highway,063,W Lees Mill Rd,{F002F1C6-5F2A-422E-97AF-D7888721AD33},
484,State Highway,063/113,Highway 138  SW,{024094FB-21FD-465B-8CBD-81EABC59D94B},
485,State Highway,063/121,Riverdale Rd,{B09A71F1-5B06-46C2-99A8-4BAA8D2AB064},
486,State Highway,063/151,State Route 138,{5B7B5385-ED16-40C2-BB04-73943C38FAEC},
487,State Highway,067,Alabama Rd,{874903A4-A917-4EC7-B5A8-6B0D654229EB},
488,State Highway,067,Atlanta Rd SE,{E7A129A6-7762-4A3B-B6DB-BCDC884FF4A0},
489,State Highway,067,Atlanta St SE,{B44D20DB-2B2E-43C2-9FC5-408AE3900B4F},
490,State Highway,067,Austell Powder Springs Rd SW,{2679B00C-3BF6-458C-9AA5-65D989124011},
491,State Highway,067,Austell Rd,{FFCDDD07-789B-4285-9863-2CE15E604DE2},
492,State Highway,067,C H James Pkwy,{39E7E301-F817-4367-81A9-DCA863EF03B3},
493,State Highway,067,Canton Rd Conn NE,{CF335429-0FD2-4873-A80A-BF6C65496C33},
494,State Highway,067,Cherokee St,{0670C232-9187-426F-87E6-AE47CDD42AA5},
495,State Highway,067,Church St,{FE49C5F2-5A08-4A0B-BA5E-ADE5C4FF6F7A},
496,State Highway,067,Church St NW,{DB1672AE-08EF-4365-BBC2-C8DB3BE4FAC8},
497,County Road,117/121,McGinnis Ferry Rd,{40498ED9-5999-44CD-B42F-360258A0C750},
498,County Road,117/121,McGinnis Ferry Rd,{32C2B70F-FDB3-4365-9DD8-29028D5A5846},
499,County Road,117/121,McGinnis Ferry Rd,{D7C7CC58-B34E-41F4-B218-4CBD7F225CEE},
500,County Road,121,Bethany Rd,{5169E8DE-DC05-4160-A03E-63B0254EEA86},
501,County Road,121,Bethany Rd,{97D003CA-4FB6-4999-9108-E002FF39D813},
502,County Road,121,Bethany Rd,{35F68525-D047-40CD-96DA-7AD8D6BBE4F3},
503,County Road,121,Canton St,{D42800E6-9361-4551-955C-99C572188084},
504,County Road,121,Canton St,{43494361-596F-4AFA-904E-528BE4A5C1E6},
505,County Road,121,Cascade Ave SW,{C454B17F-9710-42FC-826B-01D78A68A961},
506,County Road,121,Cascade Ave SW,{F34A0FB4-D8A9-422A-89F0-203019877065},
507,County Road,121,Cascade Rd SW,{9B79D093-E654-4A48-83A2-65563749AB65},
508,County Road,121,Cascade Rd SW,{E8C26943-5C3B-426D-9110-1DF9F9D302BA},
509,County Road,121,Crabapple Rd,{3A931C58-95D2-46F2-BC9D-022AAC39D0B4},
510,County Road,121,Crabapple Rd,{C4C59D45-CCDE-4318-99BE-551CB11F14A4},
511,County Road,121,Glenridge Dr NE,{21DC7194-CF04-4F90-9768-59B7405B454D},
512,County Road,121,Glenridge Dr NE,{9233F79F-5E44-4D6E-9820-7CC6F81CBF51},
513,County Road,121,Hopewell Rd,{7BBCF552-43C5-4502-960A-82C506E7E032},
514,County Road,121,Hopewell Rd,{0AB6877A-46AA-4440-95CA-BBF1555354D7},
515,County Road,121,Northside Dr NW,{BF2658C8-3777-4AF0-8910-13CFE018E423},
516,County Road,121,Northside Dr NW,{5523D144-AF60-4168-9088-22C9DC8E08E6},
517,State Highway,097,Georgia Highway 61,{29F6233C-376C-4151-9224-B475841EEC86},
518,State Highway,097,Highway 78,{8B397AFD-463C-477E-8E96-A8066910CAA6},
519,State Highway,097,Mosley St,{164C514B-9E3F-4F27-B631-D7D38E86FA5C},
520,State Highway,097,Spring St,{0299B8ED-84A9-4F1D-8916-4F31BB26FDBF},
521,State Highway,097,State Route 166,{1F3FA0D3-6411-4389-BDE3-301ED912A603},
522,State Highway,097,State Route 166 (Conn),{313A5292-26F1-41DE-8865-55034D4A92D5},
523,State Highway,097,Thornton Rd Connector,{B2A17013-5009-4A97-B2F8-61790DD3E7EE},
524,State Highway,097,Unnamed Street 2656,{05F9C0B7-E8E1-4D8C-BB3F-534F671D43B2},
525,State Highway,097,US Highway 78 Rd,{34DE1E16-10C3-4041-A8AF-29B4DFE7D4B9},
526,State Highway,113,Glynn St N,{833CE885-448B-44CC-9579-3F17FBD3941A},
527,State Highway,113,Highway 279,{36BC84D2-D002-4E22-B1FF-A021D2A50F82},
528,State Highway,113,Mc Donough Rd,{1F0DBCAF-7449-42A8-8642-82821152DD02},
529,State Highway,113,McDonough Rd,{2EA4857D-1483-4C6F-A69F-D654EC9DFB78},
530,State Highway,113,Planterra Way,{B80BC595-F689-473A-A518-C82CD679F0EA},
531,County Road,121,Northside Dr NW,{997A6340-0295-4313-96B5-1CE69096EE32},
532,County Road,121,Peachtree Dunwoody Rd NE,{7297F536-C3AE-4068-8251-757ADEDAE6C8},
533,County Road,121,Peachtree Dunwoody Rd NE,{0DDA198F-7321-4302-BDC6-F8E567368983},
534,County Road,121,Peachtree Dunwoody Rd NE,{27BAAE2C-4B6C-4183-ACA5-998780D43E61},
535,County Road,121,Peachtree Dunwoody Rd NE,{DC31047C-FA7E-4346-95CA-163C2696D788},
536,State Highway,121,Ralph David Abernathy Blvd SW,{0CEAEE4C-E375-46DA-AB5E-BE901AF4BED1},
537,State Highway,121,Riverdale Rd,{9D37775C-78C9-4572-8AF5-C5B793D396C5},
538,State Highway,121,Rugby Ave,{4B0E158C-9DA1-498F-9E97-073C08693C31},
539,State Highway,121,S Atlanta St,{1D1E7D3C-E275-44B0-B284-0158445B47A7},
540,State Highway,121,S Central Ave SW,{824332B7-3FB3-4318-8C65-9C394773683E},
541,State Highway,121,S Main St,{B663A11E-0226-4B48-A0FE-E9575F404ACC},
542,State Highway,121,Sawtell Ave SE,{6469D408-C044-4DC7-9FB8-54A7419A094A},
543,State Highway,121,Senoia Rd,{8EDE8C08-9FDE-46FB-9132-8F18CE5F4ED7},
544,State Highway,121,Shurburne Dr,{C7BBC8A9-86FE-472B-BFFB-ECD6D3D3F820},
545,State Highway,121,Sidney Marcus Blvd NE,{B0998DF3-8AF2-4E8B-B4A5-5957F46686A0},
546,State Highway,121,Spalding Hls,{CEB56ACC-4932-40A3-BFBA-83A54090B46A},
547,State Highway,121,Spence Rd,{BAF6AC8B-AE84-498C-8681-F2039831329E},
548,State Highway,121,Spring Park Dr SW,{415A92E8-22D7-4EE0-BD3E-073E9CD0F288},
549,State Highway,121,Spring St NW,{9DDDF35E-BCC3-4964-BC36-CB25082635D1},
550,State Highway,121,St James Dr NW,{03CA1F7B-A768-41CC-8F31-AF70293A744E},
551,State Highway,121,State Bridge Way,{ABF9C533-B0B4-41D0-8F76-6BF3491EB5A0},
552,State Highway,121,State Route 154 (spur),{E9AA14BC-2118-46F0-9819-8A81FAF91262},
553,County Road,121,Riverside Dr NW,{3943B5A3-6C65-4AC9-894B-30EB03FE56B6},
554,County Road,121,Riverside Dr NW,{37D9FE78-E99A-434E-B699-9DDC1ADC8D47},
555,County Road,121,Riverside Dr NW,{27BE9144-C52E-47E6-B602-9269E5E8F03A},
556,County Road,121,Spalding Dr,{1DFDD95C-284F-4027-B276-7B30C08AEED8},
557,County Road,121,Spalding Dr,{615C9E2E-BA19-4B5D-8612-AD77AB505013},
558,County Road,121,Spalding Dr,{15262065-7844-4253-B5F8-0C910C1B9646},
559,County Road,135,Indian Trail Lilburn Rd,{FD1A4F6E-DDC1-4772-8047-924ED0FDECD0},
560,County Road,135,Indian Trail Lilburn Rd,{8138BE91-023B-405E-9ABC-4A66F1E91E98},
561,County Road,135,Indian Trail Lilburn Rd,{9D0C1514-2D0C-40AB-A20B-01CE5CD04789},
562,County Road,135,Killian Hill Rd,{3C4BB9EE-F8F6-4696-A003-C0816AEF9990},
563,County Road,135,Killian Hill Rd,{24E0C41E-3881-4B90-AAD9-9250FC399F00},
564,County Road,135,Old Peachtree Rd,{2718FB5E-BEBA-4103-A13D-8A39464AEE71},
565,County Road,135,Old Peachtree Rd,{417B00F3-D4E9-450F-897B-5D46C98B7DD7},
566,County Road,135,Old Peachtree Rd,{C8FF014D-A7B5-4010-BA72-D43A3CA83A4D},
567,County Road,135,Peachtree Industrial Blvd_,{C912B49D-3C7D-4936-9951-2C3B6CA66931},
568,County Road,135,Peachtree Industrial Blvd_,{459DDE30-64E2-47D1-A3BE-D542E6F5AF77},
569,State Highway,143,Van Wert St,{F683F976-FA74-4D27-8E54-19E4680F5A31},
570,State Highway,145, ,{87F23611-DE5B-42BD-BBDA-B4AB562C12FE},
571,State Highway,149,Lagrange St,{F25400D7-F562-4C26-BABF-2C2D57049106},
572,State Highway,149,Main St,{91BDA428-E19D-434B-9C88-5EE2DCF101DE},
573,State Highway,149,River St N,{3D06457B-A76C-4D60-9BA0-9929696212F1},
574,State Highway,149,State Route 219,{4A39909C-2557-4F2F-BC85-7E581C1D8B69},
575,State Highway,151,Atlanta St,{A8FE40A7-4B6D-47F8-BD85-3D68E04DD367},
576,State Highway,151,Bear Creek Blvd,{82262C93-2921-4382-B07A-A7F1782944BE},
577,State Highway,151,Covington St,{4CFDA2B2-DF87-4F1F-9851-FF9FEDF59125},
578,State Highway,151,Decatur Rd,{FC3222F5-0EC5-4027-A68E-702F9A7AD12E},
579,State Highway,151,Dixie Hwy,{B794105D-C3A0-47F3-8AAF-250DD6CD164C},
580,State Highway,151,E Main S St,{6D0DBEA3-E359-42F1-9F80-784BE1457366},
581,State Highway,151,Griffin St,{57E0C64D-E806-449B-A1FC-254BF84DE702},
582,State Highway,151,Highway 20  W,{BCC363D3-22B5-4E45-9E2B-0549871AD752},
583,State Highway,151,Jonesboro Rd,{00B5A81F-A28F-41C4-ACC9-BC97C2629E06},
584,State Highway,151,Jonesboro St,{6B2E2FFA-0D7E-4F50-A172-14B38C8E68E4},
585,County Road,135,Peachtree Industrial Blvd_,{523945DC-EF63-448F-973D-452CEB74A07A},
586,County Road,135,Peachtree Industrial Blvd_,{DBED0BBE-D9B8-4D27-8564-FD7E87F25475},
587,County Road,135,Peachtree Industrial Blvd_,{3AC41E8D-8E55-404B-A8E4-4A0FA5996C0D},
