X,Y,OBJECTID,Name,Address,Type,City,Zip,GlobalID,last_edited_date
-84.398115635937231,33.752000120336106,317,Emerging Art Scene,321 Nelson St.,Gallery,Atlanta,30313,{6F043981-E7FD-4AE9-ABA6-20D6E89D8559},
-84.300836421734104,33.759823859356125,318,Jill Celeste Gallery,321 West Hill St.,Gallery,Decatur,30030,{8FB6217B-8259-4687-B127-7DCC34967BDD},
-84.38038660555668,33.842787608931701,319,"Studio Atlanta Dance, The",3229 Cains Hill Place NW,Performance,Atlanta,30305,{17AC19A5-20C6-4DF6-A278-587FA10A9198},
-84.381776755720679,33.842229115210564,320,Lagerquist Gallery,3235 Paces Ferry Place NW,Gallery,Atlanta,30305,{270CC666-AAEA-4973-83BE-4EA9A8670C08},
-84.379344019143844,33.844173748130061,321,"Signature Shop & Gallery, The",3267 Roswell Rd. NW,Gallery,Atlanta,30305,{AE78FA95-4261-4E31-A842-44B3278D55EE},
-84.245840319259415,33.881845567964149,322,Embry Hills United Methodist Church,3304 Henderson Mill Rd.,Performance,Atlanta,30341,{E58FCF51-C523-4AB4-948E-3DA0841BE8F6},
-84.453766189149775,33.979029930278678,323,East Cobb Park,3322 Roswell Rd.,Performance,Marietta,30062,{A765A3BF-6E8B-4040-8921-61F2FEC14591},
-84.466677337727745,34.031456758085056,324,Centerstage North Theatre Inc,3330 Sandy Plains Rd.,Performance,Marietta,30066,{FAEEA09E-D36F-41D0-A1EF-78A306F3B9B7},
-84.466677337727745,34.031456758085056,325,"Art Place - Mountain View, The",3330 Sandy Plains Rd.,Gallery / Performance,Marietta,30066,{2F1A4268-D36C-4B7A-9E26-29515446B2F1},
-84.573151958004033,34.031816573494723,326,Kennesaw State University Center,3333 Busbee Dr.,Performance,Kennesaw,30144,{CC99CB85-7B32-4475-95FE-0E782A1A9F61},
-84.200434421989712,34.042301739828936,327,Natya Dhaara Center For Performing Arts Inc,335 Brook Ford Pt,Performance,Alpharetta,0,{12424609-E774-4152-8C20-CD4EE7FAA16A},
-84.453241735478358,33.949790867992206,328,Holy Family Catholic Church,3401 Lower Roswell Rd.,Performance,Marietta,30068,{3BEF2A0E-A8F3-4ED7-ACCE-89272FA7FDBC},
-84.35998403401139,33.847922849845588,329,"Sheraton Buckhead, Grand Ballroom",3405 Lenox Road,Performance,Atlanta,30326,{776E1A17-D655-41C7-9CA8-CE4B02849A86},
-84.404473179809131,33.660653228045319,330,Art At Work,3444 Claire Dr.,Other,Hapeville,30354,{1606A69F-4A02-442B-A63D-50E20DF0DEC6},
-84.38212895358734,33.846859044959608,331,Peachtree Presbyterian Church,3434 Roswell Road NW,Performance,Atlanta,30305,{4AC8E145-BDCF-4023-833A-E5005FF60081},
-84.402637041409903,33.776514220685065,332,Ferst Center for the Arts - Black Box,349 Ferst Dr. NW,Performance,Atlanta,30332,{E77A5629-813B-4C24-9619-43CE9248937A},
-84.402637041409903,33.776514220685065,333,Ferst Center for the Arts - Main Stage,349 Ferst Dr. NW,Performance,Atlanta,30332,{1FBBC0F0-6DE7-4A6F-90FD-68D8C8BD6C56},
-84.32334170162575,33.750947946070433,334,pb&j gallery,35 Howard St. SE,Gallery,Atlanta,30317,{F2ACE110-0B46-457C-B242-A387DE7C2B0F},
-84.39655647420085,33.772237919750921,335,Georgia Tech Student Center Theater,350 Ferst Dr. NW,Performance,Atlanta,30332,{109F8193-2AE5-43B6-B94B-730552B6C85D},
-84.408750606482698,33.745339865339275,336,Spelman College Museum of Fine Art,350 Spelman Lane SW,Gallery,Atlanta,30314,{491D773A-C820-4D9E-B5C5-442C796847A4},
-84.408750606482698,33.745339865339275,337,Spelman College Sisters Chapel,350 Spelman Lane SW,Performance,Atlanta,30314,{B1C1A371-5C07-4C30-8099-19F60F5C2339},
-84.408750606482698,33.745339865339275,338,Spelman College Baldwin Burroughs Theatre,350 Spelman Lane SW,Performance,Atlanta,30314,{B8547C9D-AAD1-49AE-BE44-3C95CABCB501},
-84.408750606482698,33.745339865339275,339,Spelman College Fine Arts Building,350 Spelman Ln. SW,Gallery,Atlanta,30314,{0B0A98EC-5F00-48F5-956E-E6FE2DEE4EF2},
-84.251208279667992,33.767200647283943,340,Covington Library,3500 Covington Hwy.,Library,Decatur,30032,{BC252F2E-99FE-4B54-B047-008538DDDCBA},
-84.385971758986258,33.763960917865838,341,Sacred Heart Catholic Church,353 Peachtree St. NE,Performance,Atlanta,30308,{6BD61EEE-E93E-4335-B0C1-A6FA3CBE7074},
-84.309283646823289,33.864110174608776,342,Dorsey Theatre,3593 Clairmont Rd.,Performance,Atlanta,30319,{70D400B0-D211-4D1C-A0F4-6C39DC4A14FE},
-84.309285603517552,33.864176727839109,343,DeKalb Event Center (Atlanta Live),3595 Clairmont Rd.,Performance,Atlanta,30319,{65F0ED29-51AA-42AD-9874-3F785AE230A8},
-84.386012321103792,33.764406256382188,344,Atlanta First United Methodist Church,360 Peachtree St. NE,Performance,Atlanta,30308,{CA0A636E-2881-44B3-8572-73AEF56B7237},
-84.375857157630151,33.837180648241386,345,Playforming Arts,360 Pharr Rd.,Performance,Atlanta,30305,{04D37A24-DFAD-41D5-B56F-2E94C837F117},
-84.441364484199724,34.171563696650281,346,Cagle's Family Farm,362 Stringer Rd.,Performance,Canton,30115,{72BC28E4-DE90-4C4B-8C16-FD1B22F77B54},
-84.374149197246709,33.818536804984497,347,David Gallery,365 Peachtree Hills Ave.,Gallery,Atlanta,30305,{666EB7A2-3850-4FD5-B58D-F34F30F35FA3},
-84.135729363335614,33.447727501424914,348,Henry County Performing Arts Center,37 Lemon St.,Performance,McDonough,30253,{84ADCEFD-5EE8-476A-B6DA-8953A8915143},
-84.384180562294858,33.857251772447746,349,Gregg Irby Fine Art,3725 Powers Ferry Rd.,Gallery,Atlanta,30342,{E0E59495-8552-4DB7-B650-5CC7FA1AD5CA},
-84.242281402578513,33.883415401914547,350,Embry Hills Library,3733 Chamblee Tucker Rd.,Gallery,Chamblee,30341,{703C11A5-AD0C-4F20-897E-6B27164FF3D2},
-84.278330840364859,33.901624718510128,351,Doraville Library,3748 Central Ave.,Gallery,Doraville,30340,{2E066173-D96E-480D-8442-7120E763FE12},
-84.303824304638198,34.06691708116243,352,Matilda's Cottage,377 South Main St.,Other,Alpharetta,30004,{27C74D3A-44F8-4760-BE1F-410195E79CD6},
-84.261317104763421,33.841026980576487,353,Northlake-Barbara Loar Library,3772 LaVista Rd.,Gallery,Tucker,30084,{7EA65118-EBE7-4547-8611-279EE81A20CB},
-84.399732955132734,33.786058270042915,354,Relapse Theatre,380 14th St. NW,Performance,Atlanta,30318,{89587FFB-53A4-494D-95AD-91E9CE44570A},
-84.240004754291874,33.884467506721982,355,Holy Cross Catholic Church,3773 Chamblee Tucker Rd.,Performance,Atlanta,30341,{AB5C2A70-02C7-4375-B58E-7CC06BFF868A},
-84.360411288324102,34.019659898306813,356,MUSE & CO. Fine Art,39 Oak St.,Gallery,Roswell,30075,{BCA1E51F-B963-4DE3-9D81-F9832577502F},
-84.5411443937315,33.950156740923795,357,"Avery Gallery, Inc.",390 Roswell Street,Gallery,Marietta,30060,{F2A44193-F8DA-46E7-A0A3-B5A2D52D2EC9},
-84.398270894444821,33.844977877410749,358,Governor's Mansion,391 West Paces Ferry Rd. NW,Museum,Atlanta,30305,{AD25B51E-F88A-4593-8290-246BF3A9CC75},
-84.400974320286068,33.791086554721844,359,"Millennium Gate, The",395 17th St. NW,Museum,Atlanta,30363,{5FA139BA-360C-4F59-B587-782CA3D70E88},
-84.374889878660454,33.924249111707802,360,Sandy Springs Library,395 Mount Vernon Hwy. NE,Gallery,Atlanta,30328,{F5DBA815-C062-493E-B536-794E6AA60FFC},
-84.381869687929324,33.765554682320257,361,"Atlanta Civic Center, The",395 Piedmont Ave. NE,Performance,Atlanta,30308,{D0316138-CE38-4EA3-A593-A7CBB78C983D},
-84.384428710388391,33.755566436617464,362,Charles Loudermilk Conference Center,40 Courtland Street,Performance / Readings,Atlanta,30303,{81C7D2A1-1275-46BD-81AD-6D8A18A6B213},
-84.342049913113314,33.913392279443926,363,Villa Christina,4000 Summit Blvd.,Other,Atlanta,30319,{957E0CE4-0663-4688-9277-EA7022E1C73B},
-84.518286161208252,33.856277894699289,364,Griffin Middle School,4010 King Springs Rd.,Performance,Smyrna,30082,{388E3383-CFD2-4C1F-AB55-AD4B5DA8AB45},
-84.25895416662182,33.691508797065296,365,Flat Shoals Library,4022 Flat Shoals Pkwy.,Gallery,Decatur,30034,{6BA6A56F-D064-4433-87FA-8D499B3F2CC1},
-84.374143659571629,33.755353153355173,366,Ebenezer Baptist Church,407 Auburn Ave. NE,Performance,Atlanta,30312,{F388D46F-F8EE-4518-BFF0-BFB080145EEB},
-84.670698178611886,33.902118527471565,367,McEachern Memorial United Methodist,4075 Macland Rd.,Performance,Powder Springs,30127,{C32681D7-1D77-4F3F-8B0B-BB9F69D6B711},
-84.295330567748223,34.077685971011505,368,Monfort's Fine Art Gallery,41 Church St.,Gallery,Alpharetta,30009,{2DAC9509-E09A-44C4-86FD-D608BCC4F839},
-84.295330567748223,34.077685971011505,369,Monfort's Fine Art Gallery,41 Church St.,Gallery,Alpharetta,30009,{6154BE30-7688-48D1-B63F-E592C49F63AC},
-84.300673615631055,33.773456400764204,370,Beacon Hill Center Theatre,410 W. Trinity Place,Performance,Decatur,30030,{9E08C1B0-58DE-4B05-92FD-086735B48171},
-84.309316601715466,33.882177032512544,371,Chamblee Library,4115 Clairmont Rd.,Library,Chamblee,30341,{F7B8CD31-BC9C-4C17-A19B-22E9428F560F},
-84.295085000821729,33.774685907493577,372,HomeGrown Decatur,412 Church St.,Gallery,Decatur,30030,{E1431B88-C2E7-4008-9154-699B3D5CB352},
-84.294755394684302,33.774700245496106,373,"Seen Gallery, The",415 Church St.,Gallery,Decatur,30030,{18CDF33B-CBC2-4642-BEFF-BEDAC5521236},
-84.66805753583688,33.92784908481805,374,Hillgrove High School,4165 Luther Ward Rd.,Performance,Powder Springs,30127,{2A3AF588-A5FE-4AC7-BBA8-37D80348773E},
-84.379675627048627,33.869883761117862,375,Huff Harrington Fine Art,4240 Rickenbacker Dr.,Gallery,Atlanta,30342,{893D7DAA-3CCF-409F-BAD8-E5518FD48F56},
-84.373519435307031,33.818993386952975,376,"Galleries of Peachtree Hills, The",425 Peachtree Hills Ave.,Gallery,Atlanta,30305,{DACFE01D-5F1D-4367-A639-1D00C0B709B0},
-84.373519435307031,33.818993386952975,377,Lumiere Gallery,425 Peachtree Hills Ave.,Gallery,Atlanta,30305,{70F491B3-E6CC-4D31-8736-514A5BF60BF3},
-84.373519435307031,33.818993386952975,378,TEW Galleries,425 Peachtree Hills Ave.,Gallery,Atlanta,30305,{69239E06-7D9F-4D5B-BEDB-753EBE9AC2C4},
-84.373519435307031,33.818993386952975,379,Davis Waldron,425 Peachtree Hills Ave.,Gallery,Atlanta,30305,{F76DCF2E-E3C6-4974-B287-CF69548B567C},
-84.373519435307031,33.818993386952975,380,Hagedorn Foundation Gallery,425 Peachtree Hills Ave. NE,Gallery,Atlanta,30305,{7CE2E779-AFB0-4A3E-AB99-CBE4D9F526F9},
-84.450035554543106,34.052764978793995,381,Unity North Atlanta Church,4255 Sandy Plains Rd.,Performance,Marietta,30066,{1C903D73-1387-4C8D-A4AE-403E00189BE6},
-84.674713206041829,34.067131300393882,382,Zion Hill Missionary Baptist Church,4255 Taylor Street,Performance,Acworth,30301,{B2461529-FE6A-4C7E-91CF-1FD6519CC7CD},
-84.408911992767401,33.872061138660612,383,Northwest Presbyterian Church,"4300 Northside Drive, NW",Performance,Atlanta,30327,{8B00B053-E56A-4E52-9555-21C8C5470E6B},
-84.527216553060327,33.769760147806593,384,Soweto Street Beat Theatre,"4315 Wendell Drive, SW",Performance,Atlanta,30036,{E6E88069-37AE-4408-91CD-9B3A93FE4082},
-83.471504059885802,33.59201824247053,385,Madison Morgan Cultural Center,434 South Main Street,Performance,Madison,30650,{ACE3C03B-C390-47D6-84BB-E555CC1C9550},
-84.385252402931016,33.766565392874412,386,St. Luke's Episcopal Church,435 Peachtree St. NE,Performance,Atlanta,30308,{F1C218A1-475A-4E63-B962-1972103A1A50},
-84.40182071262322,33.753988704413352,387,Friendship Baptist Church,437 Mitchell St. SW,Performance,Atlanta,30313,{09BEC531-4619-400D-9685-A8ED075A8970},
-84.348902839040392,33.766129970406517,388,Star Bar,437 Moreland Ave. NE,Performance,Atlanta,30307,{AD8B9D5D-AC32-41AB-8A7C-49AD75F9A862},
-84.42380834581536,33.963460702607748,389,Mt. Bethel United Methodist Church,4385 Lower Roswell Rd.,Performance,Marietta,30068,{70179142-67DE-4D3A-BBF0-394AB7D991B0},
-84.372035626314513,33.754179025366255,390,U*Space Gallery,439 Edgewood Ave. SE,Gallery,Atlanta,30312,{CBC23BE1-FB04-4BC0-B2E6-3B00B8E1C7E6},
-84.385430090933482,33.753136361960223,391,Georgia State Speakers Auditorium,44 Courtland St. SE,Performance,Atlanta,30303,{13CF936A-24FF-4064-AC0B-DA2DD8C4101F},
-84.358382199464373,33.765776895252415,392,Jimmy Carter Presidential Library & Museum,441 Freedom Pkwy.,Museum,Atlanta,30307,{C0622F8A-79C8-4A8D-A10B-699B68005668},
-84.677950430396649,34.065537226986756,393,Historic Downtown Acworth,4415 Senator Russell Ave.,Performance,Acworth,30101,{B390079D-20BE-4046-A8B3-EE506A7C9177},
-84.677010064542259,34.067147397845012,394,Gallery 4463,4463 Cherokee St.,Gallery,Acworth,30101,{995F0DB2-9F8A-40BE-8842-06CE747C5D0C},
-84.396555700636341,33.877538601206041,395,Chastain Park Amphitheatre,4469 Stella Dr.,Performance,Atlanta,30327,{3CF0CFA0-98D2-4894-BD1D-98C06ECAB8AD},
-84.015215471582451,34.099385548643951,396,Actor's Scene,4484 Commerce Dr,Performance,Buford,30518,{B415338A-A4FF-49C0-8C3E-B573C56EDCDE},
-84.330832062046966,33.873635130542169,397,Oglethorpe University Museum of Art,4484 Peachtree Rd. NE,Gallery,Atlanta,30319,{27E612D0-EF9C-4AE3-A173-DB57A0651C69},
-84.330832062046966,33.873635130542169,398,Conant Performing Arts Center,4484 Peachtree Rd. NE,Performance,Atlanta,30319,{C7828CC6-E6CA-4AF2-8843-E24136945219},
