OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_housing_units,Total_housing_units_MOE,Num_Total_housing_units_2000,ChgNum_Housing_units_2000_16,Num_Occupied_housing_units,Num_Occupied_housing_units_MOE,Pct_Occupied_housing_units,Pct_Occupied_housing_units_MOE,Num_Occupied_housing_units_2000,Num_OwnOcc_HousUnits_2000,Num_RentOcc_HousUnits_2000,Pct_Occupied_housing_units_2000,Pct_OwnOcc_HousUnits_2000,Pct_RentOcc_HousUnits_2000,ChgNum_OccHousUnits_2000_16,ChgPct_OccHousUnits_2000_16,ChgPct_OwnOcc_HousUnits_2000_16,ChgPct_RentOcc_Units_2000_16,Num_Vacant_housing_units,Num_Vacant_housing_units_MOE,Pct_Vacant_housing_units,Pct_Vacant_housing_units_MOE,Num_VacHousUnits_2000,Pct_VacHousUnits_2000,Chg_Pct_VacHousUnits_2000_16,Homeowner_vacancy_rate,Homeowner_vacancy_rate_MOE,Rental_vacancy_rate,Rental_vacancy_rate_MOE,Num_1Unit_Detatched,Num_1Unit_Detatched_MOE,Pct_1Unit_Detached,Pct_1Unit_Detached_MOE,Hous_Units_Built_Since_2000,Hous_Units_Built_Since_2000_MOE,Pct_Units_Built_Since_2000,Pct_Units_Built_Since_2000_MOE,Units_Built_1980_to_1999,Units_Built_1980_to_1999_MOE,Pct_Units_Built_1980_1999,Pct_Units_Built_1980_1999_MOE,Units_Built_1979_or_Earlier,Units_Built_1979_or_Earlier_MOE,Pct_Units_Built_1979earlier,Pct_Units_Built_1979earlier_MOE,Owner_Occ_Housing_Units,Owner_Occ_Housing_Units_MOE,Pct_Owner_Occ_Housing_Units,Pct_Owner_Occ_Housing_Units_MOE,Renter_Occ_Housing_Units,Renter_Occ_Housing_Units_MOE,Pct_Renter_Occ_Units,Pct_Renter_Occ_Units_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date
76,13067031310,13067,"Census Tract 313.10, Cobb County",7646,829,2944,74,2089,855,2574,171,87.4,5.4,1833,681,1152,87.7,37.2,63,741,0,-17,17.4,370,151,12.6,5.1,256,12.3,0,8.5,9.6,7.3,4.5,425,94,14.4,3.2,895,198,30.4,6.7,1483,258,50.4,8.7,566,180,19,6.1,509,143,19.8,5.4,2065,218,80.2,6.6,ARC 10,2881.82006836,49.67359924,2931.5,4.50284004,0.077615,4.58047009,031310,Cobb,{22B7FE56-BBD5-4A2E-8B2D-CCFF300F49F6},
896,13297110700,13297,"Census Tract 1107, Walton County",7676,614,2752,187,1990,762,2409,197,87.5,4,1866,1284,582,93.8,68.8,31,543,-6,-16,16.1,343,156,12.5,5.6,124,6.2,6,6,6.4,2.7,4.4,2316,208,84.2,4.9,922,184,33.5,6.3,902,203,32.8,7,928,253,34,8.9,1269,215,52.7,7.8,1140,210,47.3,7.8,ARC 20,15896.90039063,227.01699829,16123.90039063,24.83889961,0.35471401,25.1935997,110700,Walton,{6D4BF008-20A2-4499-9D2F-CD029F96939C},
419,13135050712,13135,"Census Tract 507.12, Gwinnett County",7012,446,2611,64,2250,361,2577,80,98.7,1.9,2209,2103,106,98.2,95.2,5,368,0,-8,8.1,34,50,1.3,1.9,41,1.8,0,0,0.8,0,5.4,2493,79,95.5,1.9,519,140,19.9,5.4,1210,226,46.3,8.6,882,198,34,7.5,2245,133,87.1,4.4,332,133,12.9,5.1,ARC 10,2048.11010742,20.82180023,2068.92993164,3.20017004,0.0325341,3.23270011,050712,Gwinnett,{1E879304-7BF2-476C-9802-CD3BAB2C7EC3},
647,13121010212,13121,"Census Tract 102.12, Fulton County",5438,614,2165,66,2262,-97,1902,135,87.9,5.6,2112,901,1211,93.4,42.7,57,-210,-6,2,-1.6,263,118,12.1,5.4,150,6.6,6,5.3,5.7,7.7,6.1,662,106,30.6,4.8,261,75,12.1,3.5,655,145,30.3,6.6,1249,196,58,8.9,842,128,44.3,6,1060,146,55.7,6.6,ARC 10,805.18902588,13.14210033,818.33099365,1.25811005,0.0205345,1.27864003,010212,Fulton,{E9EFEAAF-B46B-4F1D-985D-CD585256E5BC},
814,13089022100,13089,"Census Tract 221, DeKalb County",3484,514,1649,64,1435,214,1321,113,80.1,6.1,1313,494,819,91.5,37.6,62,8,-11,7,-7.4,328,108,19.9,6.5,122,8.5,11,0,2.1,10,7.8,738,103,44.8,6,416,101,25.2,6,307,98,18.6,5.9,926,185,56,11,594,124,45,8.6,727,128,55,8.5,ARC 10,839.92999268,4.62111998,844.55102539,1.31238997,0.0072205,1.31961,022100,DeKalb,{C03ED73A-9E6A-479C-B871-CDFC5E5B7644},
819,13089021913,13089,"Census Tract 219.13, DeKalb County",5078,611,2580,89,2416,164,2054,174,79.6,6.2,2309,147,2162,95.6,6.4,94,-255,-16,4,-4.5,526,164,20.4,6.3,107,4.4,16,0,8.1,21.2,6.2,218,109,8.4,4.2,135,81,5.2,3.1,1417,228,54.9,8.6,1028,219,40,8.4,223,100,10.9,4.8,1831,175,89.1,3.9,ARC 10,731.91699219,7.34223986,739.25897217,1.14362001,0.0114722,1.15508997,021913,DeKalb,{21EDDFE9-92AC-4B0F-9A7A-CE1EC516A5ED},
605,13121011615,13121,"Census Tract 116.15, Fulton County",10253,560,3579,125,2228,1351,3434,167,95.9,3.2,2119,2015,104,95.1,95.1,5,1315,1,-8,8.3,145,117,4.1,3.3,109,4.9,-1,1.7,2.8,10.8,14,2866,156,80.1,3.3,1501,209,41.9,5.6,1770,259,49.5,7,308,113,9,3.2,2981,220,86.8,4.8,453,140,13.2,4,ARC 10,4987.14990234,97.88539886,5085.02978516,7.79241991,0.152946,7.94536018,011615,Fulton,{10FD66F7-0811-4B99-BA01-CEEE0BFE567F},
240,13063040621,13063,"Census Tract 406.21, Clayton County",10262,859,3344,86,1783,1561,3071,163,91.8,4.3,1724,1570,154,96.7,91.1,9,1347,-5,-21,20.6,273,161,8.2,4.8,59,3.3,5,2.6,3.2,3.6,5.8,2995,155,89.6,4,1547,231,46.3,6.8,1341,279,40.1,8.3,456,156,14,4.7,2166,228,70.5,6.4,905,192,29.5,6.1,ARC 10,1984.86999512,0,1984.86999512,3.10136008,0,3.10136008,040621,Clayton,{5217509D-D989-4D4C-BEF8-CF37C96B4AF7},
232,13063040302,13063,"Census Tract 403.02, Clayton County",5444,536,2112,138,2171,-59,1721,168,81.5,5.9,2050,999,1051,94.4,48.7,51,-329,-13,-7,7.3,391,129,18.5,6,121,5.6,13,2.1,3.4,14,7.2,1292,143,61.2,5.5,4,27,0.2,1.3,243,101,11.5,4.7,1865,244,88,10,712,133,41.4,6.6,1009,138,58.6,5.6,ARC 10,1406.20996094,17.28160095,1423.48999023,2.19720006,0.0270025,2.22420001,040302,Clayton,{06BA7094-0EB4-4469-BC6D-CF77B6E91FA0},
3,13045910502,13045,"Census Tract 9105.02, Carroll County",3339,523,1354,135,1467,-113,1117,150,82.5,7.4,1358,324,1034,92.6,23.9,76,-241,-10,-14,14.2,237,104,17.5,7.5,109,7.4,10,20.6,22.2,9.4,6.2,610,120,45.1,7.6,133,63,9.8,4.5,324,115,23.9,8.2,897,174,66,11.1,108,38,9.7,3.1,1009,157,90.3,7.1,ARC 20,1039.95996094,35.62200165,1075.58996582,1.62494004,0.0556594,1.68060994,910502,Carroll,{FA61AA33-461A-4165-A186-D02E7CC00BE5},
307,13015960700,13015,"Census Tract 9607, Bartow County",7657,730,3178,183,2343,835,2841,243,89.4,5.7,2180,1264,916,93,58,42,661,-4,-24,23.6,337,195,10.6,6.1,163,7,4,0,1.8,4.4,3.6,1863,259,58.6,7.4,813,224,25.6,6.9,1255,262,39.5,7.9,1110,263,35,8,978,173,34.4,5.3,1863,288,65.6,8.4,ARC 20,16196.70019531,1834.79003906,18031.5,25.30730057,2.86685991,28.17420006,960700,Bartow,{BBADAD6A-E6B3-4945-91E7-D09096E4636E},
934,13223120501,13223,"Census Tract 1205.01, Paulding County",6867,799,2750,210,1316,1434,2466,254,89.7,6.2,1261,1048,214,95.8,83.1,17,1205,-6,-10,10.3,284,172,10.3,6.2,55,4.2,6,2.3,3.9,0,2.7,2230,237,81.1,6,1178,231,42.8,7.8,1172,276,42.6,9.5,400,168,14,6,1793,299,72.7,9.5,673,233,27.3,9,ARC 20,5618.87011719,15.30370045,5634.16992188,8.77947998,0.023912,8.80338955,120501,Paulding,{6F7877C4-9FF0-4B79-B324-D095E04509C9},
692,13077170503,13077,"Census Tract 1705.03, Coweta County",5825,432,2193,171,1145,1048,2040,160,93,0.8,1100,945,155,96.1,85.9,14,940,-3,-6,6.2,153,85,7,3.8,45,3.9,3,0,1.1,8,11.9,2120,179,96.7,3.1,1169,179,53.3,7,688,174,31.4,7.5,336,111,15,4.9,1626,181,79.7,6.3,414,146,20.3,7,ARC 20,17520,347.19100952,17867.19921875,27.375,0.54248601,27.91749954,170503,Coweta,{D17F975F-1323-4329-B8C9-D0C0A1A5D15B},
944,13223120102,13223,"Census Tract 1201.02, Paulding County",12358,789,3920,121,1656,2264,3699,183,94.4,3.6,1593,1417,176,96.2,89,11,2106,-2,2,-1.7,221,147,5.6,3.7,64,3.9,2,0,0.6,0,5.8,3739,145,95.4,2.2,2484,256,63.4,6.2,1111,269,28.3,6.8,325,150,8,3.8,3355,225,90.7,4.1,344,140,9.3,3.8,ARC 20,8343.80957031,40.53369904,8384.33984375,13.03719997,0.0633339,13.10050011,120102,Paulding,{49D7761B-F745-46FE-9D59-D0F57B68A6EF},
578,13121011000,13121,"Census Tract 110, Fulton County",2992,378,1420,97,1563,-143,975,119,68.7,6.9,1426,466,960,91.2,32.7,67,-451,-22,-3,3.1,445,111,31.3,7.5,137,8.8,22,4,6.6,4.9,4.9,605,108,42.6,7,154,68,10.8,4.7,194,81,13.7,5.6,1072,176,76,11.3,289,78,29.6,7.1,686,119,70.4,8.7,ARC 10,705.87902832,0,705.87902832,1.10293996,0,1.10293996,011000,Fulton,{97712FEB-751E-4449-9F7F-D1A96E80A914},
224,13063040609,13063,"Census Tract 406.09, Clayton County",6079,680,2537,120,1973,564,2211,183,87.2,5.9,1891,1378,513,95.8,72.9,27,320,-9,-3,3.3,326,172,12.8,6.8,82,4.2,9,3,3.9,19.3,13.5,1847,187,72.8,6.5,561,140,22.1,5.4,1389,263,54.7,10.1,587,167,23,6.5,1538,183,69.6,5.9,673,134,30.4,5.5,ARC 10,2292.25,24.9151001,2317.15991211,3.58164001,0.0389298,3.62055993,040609,Clayton,{85EA3098-CF3A-425B-B328-D20B4FB55A7A},
582,13121005502,13121,"Census Tract 55.02, Fulton County",2157,301,1355,60,529,826,1041,103,76.8,6.8,414,140,274,78.3,33.8,66,627,-2,-16,16.5,314,93,23.2,6.8,115,21.7,2,7.8,11.2,7.9,5.1,344,89,25.4,6.5,779,121,57.5,8.6,181,85,13.4,6.2,395,116,29,8.5,180,65,17.3,6,861,96,82.7,4.3,ARC 10,420.61599731,0,420.61599731,0.65721202,0,0.65721202,005502,Fulton,{4AEE4865-2677-46E5-8315-D221DF5AD9EA},
646,13139001404,13139,"Census Tract 14.04, Hall County",5301,601,1946,165,1706,240,1673,157,86,3.5,1614,943,671,94.6,58.4,42,59,-9,-14,14.2,273,131,14,6.6,92,5.4,9,0,2.4,5.1,5.5,1196,170,61.5,7,559,114,28.7,5.3,806,186,41.4,8.9,581,163,30,8,740,111,44.2,5.2,933,163,55.8,8.2,ARC 20,4541.74023438,7.13269997,4548.87011719,7.09646988,0.0111448,7.10761023,001404,Hall,{26F40780-D1CB-4096-86F8-D2833776D075},
234,13063040407,13063,"Census Tract 404.07, Clayton County",3691,510,1427,162,1292,135,1177,153,82.5,5.2,1200,927,272,92.9,77.3,23,-23,-10,-6,6.5,250,91,17.5,6.1,92,7.1,10,4.8,5.2,9.2,9.3,1190,159,83.4,5.9,441,106,30.9,6.6,230,83,16.1,5.5,756,160,53,9.5,833,135,70.8,6.8,344,105,29.2,8.1,ARC 10,2224.32006836,21.03680038,2245.36010742,3.47550011,0.03287,3.50837994,040407,Clayton,{948C7B13-DDEC-4A1C-896F-D2D787B82E69},
695,13077170305,13077,"Census Tract 1703.05, Coweta County",10536,804,4250,220,1977,2273,4105,256,96.6,3.4,1786,587,1199,90.3,32.9,67,2319,6,-3,2.7,145,133,3.4,3.1,192,9.7,-6,0,1.6,1.5,2.5,1421,242,33.4,5.4,1850,303,43.5,6.8,1441,286,33.9,6.5,959,263,23,6.1,1238,215,30.2,4.9,2867,275,69.8,5.1,ARC 20,6719.50976563,48.12969971,6767.64013672,10.49919987,0.0752027,10.57439995,170305,Coweta,{254A4484-FEEB-4ABF-9D5D-D2D95D89AD83},
154,13067031506,13067,"Census Tract 315.06, Cobb County",4664,500,1940,106,1577,363,1782,140,91.9,5.2,1538,1342,196,97.5,87.3,13,244,-6,-12,11.8,158,92,8.1,4.7,39,2.5,6,0.8,1.2,0,3,1730,121,89.2,3.9,449,104,23.1,5.2,767,145,39.5,7.2,724,165,37,8.3,1345,144,75.5,5.5,437,138,24.5,7.5,ARC 10,2300.08007813,3.71226001,2303.79003906,3.59387994,0.00580041,3.59966993,031506,Cobb,{E57AA934-1558-4FDF-9A7D-D3026FEBED9F},
147,13117130406,13117,"Census Tract 1304.06, Forsyth County",6108,373,2196,82,516,1680,2096,100,95.4,2.8,494,361,133,95.7,73.1,27,1602,0,5,-4.7,100,73,4.6,3.3,22,4.3,0,1.1,1.8,5.5,8.2,1825,119,83.1,4.4,1457,159,66.3,6.8,482,131,21.9,5.9,257,120,12,5.5,1631,154,77.8,6.3,465,127,22.2,6,ARC 20,1745.76000977,11.52770042,1757.2800293,2.72775006,0.018012,2.74574995,130406,Forsyth,{2813D655-333A-43A2-9335-D31BA23FC9AB},
755,13089021504,13089,"Census Tract 215.04, DeKalb County",5115,409,2960,95,2809,151,2556,193,86.4,5.9,2667,877,1790,94.9,32.9,67,-111,-8,1,-1.1,404,192,13.6,6.5,142,5.1,8,5.8,9.2,12.3,8.8,789,152,26.7,5.1,547,151,18.5,5.1,1505,281,50.8,9.3,908,202,31,6.7,868,167,34,6,1688,217,66,6.9,ARC 10,918.69500732,9.82763004,928.52197266,1.43545997,0.0153557,1.45081997,021504,DeKalb,{CB52AC50-DD4C-494F-983A-D3417F092406},
405,13135050424,13135,"Census Tract 504.24, Gwinnett County",7727,953,2596,85,2468,128,2381,156,91.7,5.2,2372,1160,1212,96.1,48.9,51,9,-4,-11,11.4,215,132,8.3,5.1,96,3.9,4,0,2,11.1,7.3,1185,156,45.6,5.8,79,69,3,2.7,1993,278,76.8,10.4,524,173,20,6.6,893,155,37.5,6,1488,192,62.5,6.9,ARC 10,1716.93994141,102.76599884,1819.70996094,2.68271995,0.16057201,2.8433001,050424,Gwinnett,{F395937A-672D-4842-A4BB-D3B2E801ADF4},
476,13121001202,13121,"Census Tract 12.02, Fulton County",4119,375,3392,101,1494,1898,2927,222,86.3,6,1110,288,822,74.3,25.9,74,1817,12,22,-21.6,465,215,13.7,6.3,384,25.7,-12,1.4,1.4,5.1,5.7,109,78,3.2,2.3,1344,185,39.6,5.3,436,165,12.9,4.9,1612,317,48,9.2,1389,182,47.5,5.1,1538,262,52.5,8,ARC 10,118.91100311,0,118.91100311,0.185798,0,0.185798,001202,Fulton,{32EB9F08-6715-4858-B55F-D4D555DA3EB5},
616,13121003200,13121,"Census Tract 32, Fulton County",2144,256,1462,44,920,542,1188,115,81.3,7.5,806,258,548,87.6,32,68,382,-6,29,-28.7,274,107,18.7,7.3,114,12.4,6,1.8,3.1,13.7,9.4,665,82,45.5,5.4,325,95,22.2,6.4,105,55,7.2,3.8,1032,120,71,7.9,721,120,60.7,8.2,467,95,39.3,7,ARC 10,262.90499878,0,262.90499878,0.41078901,0,0.41078901,003200,Fulton,{7B6AEA83-2336-4100-AD58-D50AD6BB15CF},
131,13067030103,13067,"Census Tract 301.03, Cobb County",9250,658,3528,168,2228,1300,3251,176,92.1,2.4,2155,1891,264,96.7,87.7,12,1096,-5,-10,10.5,277,160,7.9,4.5,73,3.3,5,3.1,3.2,0,2.4,3341,196,94.7,3.2,1261,243,35.7,6.7,1554,255,44,6.9,713,207,20,5.8,2510,250,77.2,6.5,741,205,22.8,6.2,ARC 10,3638.19995117,336.42001343,3974.62011719,5.68469,0.52565598,6.21034002,030103,Cobb,{AE8CB077-1138-4E05-9909-D542CA3D3F86},
715,13077170700,13077,"Census Tract 1707, Coweta County",7143,446,3084,142,2676,408,2817,159,91.3,3,2536,1651,885,94.8,65.1,35,281,-4,-1,1.1,267,118,8.7,3.8,140,5.2,4,4.4,3.9,4.8,5.7,2593,194,84.1,5,482,146,15.6,4.7,980,217,31.8,6.9,1622,307,53,9.7,1804,178,64,5.2,1013,205,36,7,ARC 20,9263.37011719,31.11109924,9294.48046875,14.47399998,0.0486111,14.52260017,170700,Coweta,{B8CDD000-916D-40CD-B984-D54469B41037},
262,13063040516,13063,"Census Tract 405.16, Clayton County",6206,759,2522,95,1748,774,2152,182,85.3,6.5,1674,1129,545,95.8,67.4,33,478,-10,-16,16.2,370,157,14.7,6.2,74,4.2,10,2.8,4.7,20.7,10.7,2010,187,79.7,6.8,772,199,30.6,7.8,756,210,30,8.3,994,254,39,10,1101,193,51.2,7.9,1051,208,48.8,8.7,ARC 10,1089.56994629,5.38566017,1094.94995117,1.70245004,0.00841509,1.71086001,040516,Clayton,{C9ED8552-0A04-4193-8302-D546C25628B5},
346,13135050435,13135,"Census Tract 504.35, Gwinnett County",3449,477,1234,89,1344,-110,1193,95,96.7,3.3,1313,773,540,97.7,58.9,41,-120,-1,-3,3,41,34,3.3,2.7,31,2.3,1,1.6,2.9,0,2.5,833,128,67.5,9.2,68,62,5.5,5,733,167,59.4,12.8,433,137,35,10.8,667,112,55.9,8.3,526,106,44.1,8.2,ARC 10,1032.83996582,18.20800018,1051.05004883,1.61380994,0.02845,1.64226997,050435,Gwinnett,{396532EE-8C19-498E-811F-D56EE5121D4A},
838,13089023310,13089,"Census Tract 233.10, DeKalb County",9927,903,4722,75,2837,1885,3870,256,82,5.3,2640,901,1739,93.1,34.1,66,1230,-11,-16,15.5,852,223,18,4.7,197,6.9,11,4.3,7,16.3,5.1,1028,217,21.8,4.6,1405,290,29.8,6.1,2207,338,46.7,7.1,1110,285,24,6,719,149,18.6,3.6,3151,279,81.4,4.8,ARC 10,1879.81994629,16.11739922,1895.93005371,2.9372201,0.0251834,2.96238995,023310,DeKalb,{734B641C-D8CD-4C94-B479-D57C043E1055},
709,13097080103,13097,"Census Tract 801.03, Douglas County",7007,667,3326,148,3134,192,3066,191,92.2,4,2836,781,2055,90.5,27.5,72,230,2,-3,2.8,260,123,7.8,3.7,298,9.5,-2,0,2.4,4.9,3.9,841,169,25.3,5,671,222,20.2,6.6,1650,330,49.6,9.7,1005,263,30,7.8,756,178,24.7,5.6,2310,256,75.3,6.9,ARC 10,2486.9699707,3.19804001,2490.16992188,3.88589001,0.00499694,3.89088988,080103,Douglas,{CCCFCA28-FC58-4BC6-AAB5-D5FB358CFF36},
20,13113140303,13113,"Census Tract 1403.03, Fayette County",4828,268,1775,73,1801,-26,1690,87,95.2,2.9,1757,1408,349,97.6,80.1,20,-67,-2,-3,3.1,85,68,4.8,3.8,44,2.4,2,0,1,0,3.3,1526,84,86,3.1,96,63,5.4,3.5,1034,114,58.3,6,645,107,36,5.8,1301,95,77,4,389,83,23,4.8,ARC 10,3397.15991211,234.27900696,3631.43994141,5.30806017,0.366061,5.67411995,140303,Fayette,{90E754A8-6C86-44A8-BC29-D60C954C0AC3},
149,13117130203,13117,"Census Tract 1302.03, Forsyth County",5325,550,1729,57,1300,429,1624,93,93.9,4.4,1256,1127,129,96.6,89.7,10,368,-3,-8,7.6,105,80,6.1,4.6,44,3.4,3,3.7,3.8,0,6.2,1619,77,93.6,3.2,693,116,40.1,6.6,853,150,49.3,8.5,183,68,11,3.9,1334,129,82.1,6.4,290,108,17.9,6.6,ARC 20,7662.75,137.70500183,7800.45996094,11.97299957,0.21516401,12.1882,130203,Forsyth,{C1A0F10C-CC68-4A19-AD4C-D6494B14D406},
241,13063040619,13063,"Census Tract 406.19, Clayton County",3182,372,1141,45,991,150,1060,72,92.9,5.1,954,588,366,96.3,61.6,38,106,-3,-4,3.9,81,64,7.1,5.6,38,3.8,3,0,2.1,11.6,10.9,866,77,75.9,6,258,72,22.6,6.3,595,103,52.1,8.8,288,101,25,8.8,612,97,57.7,8.3,448,102,42.3,9.2,ARC 10,899.75299072,18.22380066,917.97698975,1.40585995,0.0284747,1.43434,040619,Clayton,{883E1467-A940-4833-BCB6-D6741E820629},
539,13121009601,13121,"Census Tract 96.01, Fulton County",2446,237,1669,77,1307,362,1349,100,80.8,4.7,1115,402,713,85.3,36.1,64,234,-4,4,-4.4,320,100,19.2,5.9,192,14.7,4,3.1,4.9,13.1,7.6,193,63,11.6,3.7,737,123,44.2,7.1,434,95,26,5.6,498,145,30,8.6,547,95,40.5,6.4,802,100,59.5,6,ARC 10,203.13499451,0,203.13499451,0.31739801,0,0.31739801,009601,Fulton,{92A0F546-2434-4357-B493-D6AAF0F02F7A},
762,13089020700,13089,"Census Tract 207, DeKalb County",2256,235,1197,69,1082,115,979,80,81.8,4.7,947,409,538,87.5,43.2,57,32,-6,13,-12.9,218,67,18.2,5.5,135,12.5,6,5.3,5.1,3.6,5.8,627,71,52.4,5.1,130,53,10.9,4.4,85,40,7.1,3.3,982,131,82,9.9,549,78,56.1,6.5,430,83,43.9,7.7,ARC 10,312.56399536,0,312.56399536,0.488381,0,0.488381,020700,DeKalb,{15E8B6B8-0795-4F00-B0AA-D746B9D8D246},
729,13089021502,13089,"Census Tract 215.02, DeKalb County",4370,430,2512,80,2448,64,2400,98,95.5,2.4,2312,1153,1159,94.4,49.9,50,88,1,-3,3.2,112,89,4.5,3.5,136,5.6,-1,0,1.2,6,6,1086,139,43.2,5.4,317,100,12.6,4,1025,236,40.8,9.3,1170,194,47,7.6,1121,158,46.7,6.3,1279,176,53.3,7,ARC 10,874.83599854,0.43095201,875.26702881,1.36693001,0.00067336,1.36759996,021502,DeKalb,{3E2B8BE3-88C1-4536-BDBE-D80E34FA0647},
269,13151070307,13151,"Census Tract 703.07, Henry County",4203,480,1698,105,907,791,1451,134,85.5,5.9,872,840,32,96.1,96.3,4,579,-11,-15,15,247,109,14.5,6.4,35,3.9,11,2.7,4.2,35.9,18.3,1589,126,93.6,4.6,782,121,46.1,6.6,685,123,40.3,6.8,231,94,14,5.5,1180,148,81.3,6.9,271,97,18.7,6.5,ARC 10,2115.98999023,54.55989838,2170.55004883,3.30623007,0.0852498,3.39147997,070307,Henry,{0F91F7FB-6D8D-4286-BA1F-D85DCEFABFB8},
152,13117130509,13117,"Census Tract 1305.09, Forsyth County",3731,375,1441,30,1203,238,1285,95,89.2,6.3,1157,1022,134,96.2,88.3,12,128,-7,-3,3.4,156,88,10.8,6.1,46,3.8,7,5.9,5.6,0,6.7,1364,55,94.7,3.3,137,64,9.5,4.5,974,146,67.6,10,330,119,23,8.2,1092,113,85,6.2,193,87,15,6.7,ARC 20,2087.85009766,337.94000244,2425.79003906,3.26226997,0.52803099,3.79029989,130509,Forsyth,{2A4B55BF-263E-4237-878E-D88CFA1C9EE1},
939,13223120605,13223,"Census Tract 1206.05, Paulding County",6023,464,2046,77,1292,754,1921,118,93.9,4.6,1238,1126,112,95.8,91,9,683,-2,-8,7.9,125,95,6.1,4.6,54,4.2,2,2,2.9,9.2,14.2,1862,93,91,3,753,131,36.8,6.2,1020,173,49.9,8.2,273,106,13,5.2,1596,138,83.1,5.1,325,112,16.9,5.7,ARC 20,7381.27978516,59.73199844,7441.02001953,11.53320026,0.0933312,11.62660027,120605,Paulding,{0F5B36F8-E0D8-4418-95F7-D9789E105377},
298,13015961000,13015,"Census Tract 9610, Bartow County",7296,622,3023,202,2201,822,2675,205,88.5,3.3,2057,1811,245,93.5,88,12,618,-5,-2,2.5,348,156,11.5,5.1,144,6.5,5,3.7,2.7,0,4.7,2524,226,83.5,5,724,175,23.9,5.6,1849,270,61.2,7.9,450,167,15,5.4,2289,217,85.6,4.8,386,175,14.4,6.4,ARC 20,43843.30078125,602.98199463,44446.30078125,68.50520325,0.942159,69.44730377,961000,Bartow,{E7A1E62D-4E44-42DA-AD58-D99F57E639AA},
299,13015960801,13015,"Census Tract 9608.01, Bartow County",3327,434,1410,65,1186,224,1192,115,84.5,7.2,1152,1007,145,97.1,87.4,13,40,-13,-20,20,218,91,15.5,6.4,34,2.9,13,7.3,7,6.3,9.7,981,119,69.6,7.8,109,56,7.7,3.9,1161,188,82.3,12.8,140,68,10,4.8,803,111,67.4,6.7,389,124,32.6,9.9,ARC 20,4814.39013672,1157.68005371,5972.06982422,7.52248001,1.80887997,9.33135986,960801,Bartow,{B78C0050-53C5-49BD-B26C-D9A1AECBB876},
453,13139000302,13139,"Census Tract 3.02, Hall County",7229,632,2770,103,2150,620,2403,166,86.8,5.1,1939,1569,370,90.2,80.9,19,464,-3,-1,1,367,157,13.2,5.6,211,9.8,3,2.3,3.2,0,3.7,2575,177,93,5.4,633,157,22.9,5.6,1314,266,47.4,9.4,823,223,30,8,1919,183,79.9,5.2,484,158,20.1,6.4,ARC 20,7532.29980469,2881.42993164,10413.70019531,11.76920033,4.50223017,16.27140045,000302,Hall,{8ED22709-4096-4ED3-8887-D9AD5435D4E6},
338,13135050536,13135,"Census Tract 505.36, Gwinnett County",5007,419,1780,37,1314,466,1608,104,90.3,5.5,1291,1011,280,98.2,78.3,22,317,-8,-12,12.1,172,91,9.7,5.1,23,1.8,8,4.8,5.1,13.5,11.1,1210,121,68,6.6,407,121,22.9,6.8,1168,183,65.6,10.2,205,97,12,5.5,1064,138,66.2,7.4,544,141,33.8,8.5,ARC 10,1880.68994141,13.07849979,1893.77001953,2.93858004,0.0204352,2.9590199,050536,Gwinnett,{A9766083-9655-4098-880C-D9C87DDF3515},
923,13013180501,13013,"Census Tract 1805.01, Barrow County",5548,443,1935,104,867,1068,1794,143,92.7,5.5,829,714,115,95.6,86.1,14,965,-3,-7,7.1,141,94,7.3,4.8,38,4.4,3,1.9,2.5,0,4.8,1689,163,87.3,7,1232,149,63.7,6.9,602,152,31.1,7.7,101,76,5,3.9,1417,145,79,5.1,377,119,21,6.4,ARC 20,6460.33984375,183.53500366,6643.87988281,10.09430027,0.286773,10.3810997,180501,Barrow,{A9E6B271-EE58-4DE2-AEE6-D9F7106B9F1E},
948,13223120400,13223,"Census Tract 1204, Paulding County",18306,1316,6322,255,2642,3680,6052,299,95.7,2.7,2496,2167,329,94.5,86.8,13,3556,1,-8,8.1,270,218,4.3,3.4,146,5.5,-1,0,0.4,6.8,10.2,5897,328,93.3,3.6,3920,376,62,5.4,1850,442,29.3,6.9,552,262,9,4.1,4761,371,78.7,4.7,1291,348,21.3,5.7,ARC 20,61133.5,271.82501221,61405.3984375,95.52110291,0.42472699,95.94589996,120400,Paulding,{E7004AF9-69CC-46A9-941D-D9FD41C9217B},
178,13067030408,13067,"Census Tract 304.08, Cobb County",2986,210,1562,25,1477,85,1382,76,88.5,4.7,1399,806,593,94.7,57.6,42,-17,-6,7,-6.7,180,70,11.5,4.5,78,5.3,6,0,1.4,8.3,10.8,974,75,62.4,4.7,48,30,3.1,1.9,502,118,32.1,7.5,1012,134,65,8.5,888,84,64.3,4.9,494,91,35.7,6.3,ARC 10,583.89300537,3.74142003,587.63397217,0.91233301,0.00584597,0.91817802,030408,Cobb,{A6959128-ADDD-42A2-9B1E-DA8BD66EE9B1},
