OBJECTID,TRACTCE10,GEOID10,NAME10,PLNG_REGIO,last_edited_date,GlobalID,Pop_Chng_per_SqMi_2000_2010,HousUnits_MonthOwnerCosts_toInc,Sel_Mo_Own_Costs_30pct_of_Incom,Pct_Sel_Mo_Own_Costs_30pct_Inc,HousUnits_Compute_RentPctIncome,Rent_Pct_of_Inc_More30Pct,PctRent_PctIncome_More30Pct,HousUnits_OwnRent_Compute,HousCosts_Units_30pctMore_Inc,PctHousCost_30pctMore_Income
430,050526,13135050526,505.26,ARC 10,2015-05-21T18:32:36.000Z,{5EE241B9-532B-4CAC-BD8E-107BA0D2F390},114.5,656,387,59,1035,597,57.7,1691,984,58.2
431,050431,13135050431,504.31,ARC 10,2015-05-21T18:32:36.000Z,{1A1EA058-B27E-442A-B608-B707DACA1214},1583.8,1018,405,39.8,1660,791,47.7,2678,1196,44.7
432,050426,13135050426,504.26,ARC 10,2015-05-21T18:32:36.000Z,{C580A952-6E2A-49A1-AF5B-787737AD4C1E},-129.4,2003,482,24.1,257,142,55.3,2260,624,27.6
433,050430,13135050430,504.30,ARC 10,2015-05-21T18:32:36.000Z,{AE0F1C2C-5F2A-4A02-86EF-4F244BE05BAB},-18.8,1268,265,20.9,529,414,78.3,1797,679,37.8
434,009501,13121009501,95.01,ARC 10,2015-05-21T18:32:36.000Z,{5BD1C9DE-CC14-4C87-A703-8CFB3AF55477},-44.1,1292,454,35.1,345,131,38,1637,585,35.7
435,011305,13121011305,113.05,ARC 10,2015-05-21T18:32:36.000Z,{AC47A4EA-33CF-44FD-A994-A32D8530793D},-1323.6,381,107,28.1,1217,879,72.2,1598,986,61.7
436,011306,13121011306,113.06,ARC 10,2015-05-21T18:32:36.000Z,{DEEBB95E-7114-4C1C-889E-C9A3B06BA915},-462.9,408,139,34.1,581,431,74.2,989,570,57.6
437,007706,13121007706,77.06,ARC 10,2015-05-21T18:32:36.000Z,{EC7C66AD-C415-41CA-B564-BA8D9B565E00},715.8,1135,393,34.6,2443,1386,56.7,3578,1779,49.7
438,007703,13121007703,77.03,ARC 10,2015-05-21T18:32:36.000Z,{1AD692BD-0C7F-4892-93AE-ED4974B288E3},-61.2,971,384,39.5,496,357,72,1467,741,50.5
439,003700,13121003700,37,ARC 10,2015-05-21T18:32:36.000Z,{3AC1F3B1-56F5-4876-A34F-2D73F31C64B8},,0,0,,0,0,,0,0,
440,011202,13121011202,112.02,ARC 10,2015-05-21T18:32:36.000Z,{FDBD0809-0FA6-4C68-9C76-291FC7A63E72},-1226.7,763,291,38.1,851,574,67.5,1614,865,53.6
441,011100,13121011100,111,ARC 10,2015-05-21T18:32:36.000Z,{D1BD1113-05F7-4262-9E2D-54AB93E9FCD4},-446.9,600,203,33.8,460,286,62.2,1060,489,46.1
442,011201,13121011201,112.01,ARC 10,2015-05-21T18:32:36.000Z,{53A9E00E-93CF-479D-AE14-24E07CAC0081},-1516,555,85,15.3,730,519,71.1,1285,604,47
