X,Y,OBJECTID_1,Name,County,Address_Li,City,ZIP,Source,GlobalID,last_edited_date,Subtype,Type
-84.524989126999685,33.753682707000451,70,Miles Intermediate Elementary,Fulton,4215 Bakers Ferry RD SW,Atlanta,30331,Captain Planet Foundation_ Project Learning Garden,{ACC22115-76C2-41EB-BBD5-2C114A77AAF8},2017-02-13T15:33:58.000Z,School,Garden
-84.476506733999599,33.74781653300056,80,PEYTON FOREST ELEMENTARY SCHOOL,Fulton,301 Peyton Forest Road,Atlanta,30311,Captain Planet Foundation_ Project Learning Garden,{7E9040F1-B565-4A7B-8643-FA7DFE29C331},2017-02-13T15:21:00.000Z,School,Garden
-84.470424284999581,33.803332859000477,108,William J Scott ELEMENTARY SCHOOL,Fulton,1752 Hollywood Road NW,ATLANTA,30318,Captain Planet Foundation_ Project Learning Garden,{7415A66B-E20C-4500-B285-454C4F28BB09},2017-02-13T15:22:21.000Z,School,Garden
-84.305957724397217,33.808335290996069,172,Mason Mill Community Garden,DeKalb,1346 McConnell Dr.,Decatur,30033,DeKalb County,{C00524EC-2824-4BF9-A7FC-7F5345F2111D},2016-12-21T17:11:51.000Z,Community,Garden
-84.378670666910295,33.831790627163969,250,Garden Hills Elementary School Orchard,Fulton,285 Sheridan Drive NE,Atlanta,30310,,{BFB22AEC-D4A5-41CC-8EB2-FFAB1C6E685C},2017-02-13T15:19:12.000Z,Unclassified,Garden
-84.354810894615241,33.732412197065344,283,"Atlanta Neighborhood Charter School, Inc",Fulton,820 Essie Avenue SE,Atlanta,30316,Captain Planet Foundation_ Project Learning Garden,{7BA7DE46-B816-4D4D-AAC0-0D018E40C80A},2017-02-13T15:53:03.000Z,Unclassified,Orchard
-84.297654251988376,33.804771508331555,310,Medlock Park Community Garden,DeKalb,1031 Scott Circle,Decatur,30033,DeKalb County,{35051BDF-BD06-46D7-B093-C7D4467B4A36},2016-12-21T17:13:53.000Z,Community,Garden
-84.348185556862575,33.774513381255076,316,Druid Hills Preschool,DeKalb,1200 Ponce de Leon Avenue NE,Atlanta,0,ACFB,{5583455E-33F3-4D82-BB28-7354F491961C},2017-02-13T16:15:10.000Z,Community,Garden
-84.098312697111169,33.714322161384189,333,Lucious Sanders Recreation Center,DeKalb,2484 Bruce St.,Lithonia,30058,DeKalb County,{538E721A-555A-435C-B0FA-954D2F1ADB67},2016-12-21T17:08:41.000Z,Community,Garden
-84.133000031760503,33.885007026950348,338,Lilburn Community Garden,Gwinnett,Camp Creek Road,Lilburn,0,ACFB,{C9785C92-C846-4471-BB24-B032D0EB1754},2017-02-02T13:47:05.000Z,Community,Garden
-84.232160170807958,33.86336513594307,344,Henderson Park Community Garden,DeKalb,2723 Henderson Rd,Tucker,30084,DeKalb County,{4E3AE056-336E-480E-B3BF-C6B8B884EC1E},2016-12-21T17:05:57.000Z,Community,Garden
-84.312686832468955,33.793368778402908,389,Emory Grove Community Garden,DeKalb,2063 Edinburg Terrace NE,Atlanta,30307,DeKalb County,{8B6A5736-E65A-4730-8F5D-D9C893B4DD4A},2016-12-21T16:58:37.000Z,Community,Garden
-84.429688000956673,33.739434432107885,407,West End Community Garden Nursery,Fulton,1285 Ralph David Abernathy Blvd SW,Atlanta,,ALFI,{88ABF23C-1E57-403D-8A45-D45E907CEB35},2017-02-02T13:46:27.000Z,Community,Garden
-84.308603889996505,33.826713625259231,1218,Cliff Valley School,DeKalb,2426 Clairmont Road ,Atlanta,30329,UGA Extension Service,{DDD41646-4ACB-4B19-831A-54FC095B6A2E},2017-02-13T15:38:45.000Z,School,Garden
-84.301738631033857,33.696925196850373,1219,Clifton Elementary School,DeKalb,3132 Clifton Church Road,Atlanta,30316,UGA Extension Service,{36EE064F-898F-4EA5-A555-543741573EB6},2017-02-13T15:39:52.000Z,School,Garden
-84.251972992096455,33.698109284424675,1220,Columbia Middle,DeKalb,,Decatur,30034,UGA Extension Service,{C261380A-3761-490F-96FB-722D10A9763A},2016-12-21T17:01:16.000Z,School,Garden
-84.297102878492353,33.94819826679236,1230,Kingsley Charter School,DeKalb,2051 Brendon Drive,Atlanta,30338,UGA Extension Service,{D081D4E7-4DD9-41B1-95BA-6AD07454E868},2017-02-13T15:40:45.000Z,School,Garden
-84.319986475803034,33.915189139940026,1231,Kittredge School,DeKalb,1663 E. Nancy Creek Drive,Atlanta,30319,UGA Extension Service,{A71FACA3-5094-49E9-9EA8-E29ACF920B6E},2017-02-13T15:41:46.000Z,School,Garden
-84.362605601799544,33.965850234111713,1242,North Fulton Community Garden,Fulton,7741 Roswell Road,Atlanta,30350,UGA Extension Service,{4FE57F58-78D1-430A-9A9B-75576918EC92},2017-02-13T15:35:47.000Z,Community,Garden
-84.258913913452943,33.903039978845129,1245,Oakcliff Theme School,DeKalb,3151 Willow Oak Way ,Atlanta,30340,UGA Extension Service,{46851687-9E27-42F8-8514-E47181573C1E},2017-02-13T15:36:25.000Z,School,Garden
-84.337956874304837,33.773195311153131,1247,Paideia School,DeKalb,1509 Ponce de Leon Ave NE,Atlanta,30307,UGA Extension Service,{B6A8BC65-E1AD-41F2-8F10-9AA0C819FF1E},2017-02-13T15:37:53.000Z,School,Garden
-84.337144860323065,33.841482825370633,1263,Woodward Elementary,DeKalb,3034 Curtis Drive,Atlanta,30319,UGA Extension Service,{80555F93-78A7-439E-B1F4-0E004FB179B8},2017-02-13T15:42:56.000Z,School,Garden
-84.214052964311861,33.862630107064263,2479,Kelly C Cofer Park Pollinator Garden & Orchard,Dekalb,4259 North Park Drive,Tucker,30084,DeKalb County,{20B85B97-A9D7-4048-B8A4-18439192DCD6},2016-12-21T18:07:31.000Z,Community,Orchard
-84.010583977639499,33.844800157318787,2916,Community Garden at Snellville,,2500 Sawyer Pkwy SW,,,,{7BB2F8E5-C153-4E46-A8C0-A885BAFB3841},2016-11-08T18:47:04.000Z,,Garden
-84.263868934968514,33.824855124629892,3715,Springbrook,DeKalb,1502 Springbrook Dr.,Decatur,30033,Dekalb County,{A59D3A1B-CEB5-4025-AB09-6A43B8793DEF},2016-12-21T17:22:50.000Z,Community,Garden
-84.289133532117887,33.825047587216773,3716,Frazier-Rowe,DeKalb,2880 Lavista Rd.,Decatur,30033,DeKalb County,{71D91B36-AE1A-4B17-99C6-C47DBDE13E20},2016-12-21T17:38:49.000Z,Community,Garden
-84.187993051634237,33.768897216683683,3717,Mainstreet Community Services Assoc Garden of Eatin,DeKalb,4950 Mainstreet Park Dr,,30088,Foodwell Alliance,{9DC472B9-961D-4479-876C-7FC5EDABE818},2016-11-08T19:41:21.000Z,Community,Garden
-84.27553000667865,33.888972272312287,3718,Doravile Unity Gardens,DeKalb,Chestnut Drive and Wheeler Drive,Doraville,30340,Foodwell Alliance,{CE008BC4-939C-4AAB-B3D5-65F6A6F2582E},2016-11-08T16:23:31.000Z,Community,Garden
-84.201213245528834,33.942110680762255,3719,Gardens 4 Growing Community,Gwinnett,321 Price Place,Norcross,30071,Foodwell Alliance,{BB4D1C92-DA17-4A12-8CD9-A0232182DB3B},2016-11-08T18:57:40.000Z,School,Garden
-84.214182440277568,33.682525050455581,3720,One Accord Community Garden,DeKalb,5285 Flat Shoals Pkwy,,30034,Foodwell Alliance,{0284ADB9-5F68-4D8E-BA4A-DF64E708ADD1},2016-11-08T19:46:46.000Z,Community,Garden
-84.323469102216052,33.772420512910173,3721,Deepdene,DeKalb,1999 N. Ponce de Leon Ave.,Atlanta,30307,DeKalb County,{DC41B4F9-7E34-48E1-B667-9599F15B2DC6},2016-12-21T17:33:07.000Z,Community,Garden
-84.080823973584927,33.858755050447485,3722,Good Shepherd Presbyterian Church Community Garden,Gwinnett,1400 Killian Hill Road SW,Lilburn,30047,Foodwell Alliance,{65A3FC4A-9ABB-49EC-B5C8-F315BDEDBB16},2016-11-08T19:15:45.000Z,Community,Garden
-84.329483570114462,33.743050302661061,3723,DeKalb Memorial,DeKalb,381 Wilkinson Dr.,Atlanta,30317,Dekalb County,{3B45EBFB-50BC-4C11-8EF1-5DEA0538E9B5},2016-12-21T16:55:54.000Z,Community,Garden
-84.295506816892839,33.735305148811221,3724,Barker-Bryant,DeKalb,2309 Hillside Dr.,Decatur,30032,DeKalb County,{0AC77F56-FCA0-41E3-828E-24B72946B482},2016-12-21T17:28:05.000Z,Community,Garden
-84.067166986055099,33.964140744725739,3725,Gwinnett Tech Learn-IN-Farm,Gwinnett,5150 Sugarloaf Parkway,Lawrenceville,30043,Foodwell Alliance,{B6F25DC4-5234-4BF8-91B2-5E8D71C618F6},2016-11-08T19:39:42.000Z,Community,Garden
-84.472811503157288,33.751717614863935,3726,Hightower Manor Highrise Community Garden (HABESHA),Fulton,2610 Martin Luther King Jr Dr SW,Atlanta,30311,Foodwell Alliance,{4AF16549-F06F-4A72-8635-81DFABF46AD6},2016-11-08T16:29:07.000Z,Community ,Garden
-84.187369451284724,33.676407867313685,3727,Brown's MIll,DeKalb,5101 Browns Mill Rd.,Lithonia,30038,DeKalb County,{C61C099B-9C1B-447A-9340-22C5795934BA},2016-12-21T18:19:02.000Z,Garden,Garden
-84.226648280700772,33.672614962082889,3728,Chapel Hill,DeKalb,3984 Lehigh Blvd.,Decatur,30034,DeKalb County,{36A35D49-94B4-4E9A-A6F9-EEACF11C6722},2016-12-21T17:30:02.000Z,Community,Garden
-84.253374774567135,33.697950520346126,3729,Exchange,Dekalb,2771 Columbia Dr.,Decatur,30034,DeKalb County,{A6D99904-B1D7-4577-8C2C-7FEE4586A4BE},2016-12-21T17:02:14.000Z,Community,Garden
-84.12759241041266,33.968745582492488,3730,Archie's Garden Vegetable Demonstration Garden,Gwinnet,3251 McDaniel Road,Duluth,30096,Foodwell Alliance,{4B886A99-8635-45E9-9F1F-D02E643468A8},2016-11-08T18:29:05.000Z,Community,Garden
-84.27245596565831,33.758136145666811,3731,Columbia Forest Hills Community Garden (HABESHA),DeKalbe,1004 Columbia Drive,,,Foodwell Alliance,{BCCC7A6F-8E85-4DA6-913C-9E6CBE25A03C},2016-11-08T17:19:09.000Z,Community,Garden
-84.286923654302598,33.891486934941156,3732,Center for Pan Asian Community Services,DeKalb,3150 Shallowford Road NE,Atlanta,30341,Foodwell Alliance,{91513060-0D98-4C49-8EC6-FDC6E8722B5C},2016-11-08T16:18:55.000Z,Community,Garden
-84.462087748736337,33.777497547786425,3733,RCF Community Garden,Fulton,2345 Donald Lee Hollowell Pkwy,Atlanta,30318,Foodwell Alliance,{FF18229B-D4C2-4610-AECD-73EA9554D3F8},2016-11-08T19:47:43.000Z,Community,Garden
-84.54464930533112,33.955451104564361,3734,Reconnecting Our Roots Community Garden,Cobb,271 Lemon Street,Marietta,30060,Foodwell Alliance,{C424487B-707B-4833-9FBB-55F5BFCCB06F},2016-11-08T20:00:59.000Z,Community,Garden
-84.322289613190662,33.79204595866986,3735,Emory University Hospital,DeKalb,569 Ashbury Circle ,Atlanta,30322,Foodwell Alliance,{8F55C05F-BDEF-442B-AF30-9D9D1706CE29},2016-11-08T16:26:14.000Z,Community,Garden
-84.220783737167324,33.855610692120194,3736,Tucker Recreation,DeKalb,4898 Lavista Rd.,Tucker,30084,DeKalb County,{AC725788-F77C-4D8E-B6B2-AAD13A806E6D},2016-12-21T18:27:28.000Z,Community,Garden
-84.244768509696712,33.784863185592769,3737,Brookside,Dekalb,3661 N. Decatur Rd,Decatur,30032,Dekalb County,{7DB10FD2-8A23-45BE-BE4D-4717F25CF668},2016-12-21T16:52:31.000Z,Community,Garden
-84.273877077320094,33.689578693400335,3738,GSU Perimeter College Community Garden,DeKalb,3251 Panthersville Road,,30034,Foodwell Alliance,{6BBFAC51-EAAB-414A-8ABA-7282498B88D6},2016-11-08T19:16:36.000Z,Community,Garden
-84.328552801218905,33.824278496442389,3739,Kittredge,DeKalb,1520 Kittredge Park Rd.,Atlanta,30329,DeKalb County,{7064F089-C4C1-49D4-A14D-38BBF50A1D73},2016-12-21T18:23:53.000Z,Community,Garden
-84.303676358021505,33.77223162883945,3740,Swanton Hill Townhomes Community Garden,DeKalb,Swanton Hill Drive,Decatur,30062,Foodwell Alliance,{267880BE-CAAA-4A95-83C3-24D825752915},2016-11-08T20:02:08.000Z,Community,Garden
-84.345051054180033,33.805786576686273,3741,Zonolite,DeKalb,1147 Zonolite Pl.,Atlanta,30306,DeKalb County,{078617CF-A954-40BE-9AF8-51BC775A41B4},2016-12-21T17:26:01.000Z,Commmunity,Garden
-84.176665694330268,33.760080953804618,3742,Redan Crossing,DeKalb,5338 Redan Rd.,Stone Mountain,30088,DeKalb County,{0BA992D5-3362-412C-84B6-9961B4DBC2F5},2016-12-21T17:18:40.000Z,community,Garden
-84.236566948433961,33.891124395178167,3743,Pleasantdale Elementary,DeKalb,3695 Northlake Drive,,30340,Foodwell Alliance,{D205F567-624F-461C-80D9-9EDB45FE6888},2016-11-08T16:31:45.000Z,School,Garden
-84.317468917701831,33.786988410721051,3744,Rutledge,DeKalb,1812 Ridgewood Dr. NE,Atlanta,30307,DeKalb County,{AE77AF6A-12B2-4027-923A-B541E57860A2},2016-12-21T18:13:57.000Z,Community,Garden
-84.253875313988544,33.70707555612222,3745,Exchange Recreation Center,DeKalb,2771 Columbia Drive,,30034,Foodwell Alliance,{00153971-0824-461A-B6A0-7BEB4195CDAE},2016-11-08T18:51:41.000Z,Community,Garden
-84.367618335317502,33.745200643690737,3746,AG Rhodes Health and Rehab,Fulton,350 Boulevard SE,Atlanta,,Foodwell Alliance,{8A24A804-E694-43E6-8AB3-FBAA6059EFDC},2016-11-08T16:15:57.000Z,Community,Garden
-84.488411475379394,33.436490831350568,3747,The Ridge Nature Area,Fayette,,Fayetteville,,ALFI Orchard Project,{31CB964E-1028-44FA-8C20-1D811CB5C7C9},2017-03-31T16:56:34.000Z,,Orchard
-84.315987007411991,33.778404473650767,3748,Fernbank Elementary,DeKalb,157 heaton park Drive,Atlanta,30307,Captain Planet Foundation_ Project Learning Garden,{335D0EAE-BF5F-46BB-86E6-3F1B4A2A5047},2017-02-13T16:23:00.000Z,,Garden
-84.320135772215167,33.832748230930918,3749,Immaculate Heart of Mary Catholic School,DeKalb,2855 Briarcliff Road NE,Atlanta,30329,Captain Planet Foundation_ Project Learning Garden,{ACDE012D-4E9F-4E05-AB11-99A8C45D06E2},2017-02-13T16:36:45.000Z,,Garden
-84.422027018202471,33.748732446390818,3750,M. Agnes Jones Elementary,Fulton,Agnes Jones Place,Atlanta,,ALFI Orchard Project,{67A22B52-9154-45AA-8A26-8CEF61F51495},2017-03-31T17:52:43.000Z,,Orchard
-84.42224348766598,33.750614876648001,3751,Grow Montessori School,Fulton,Parsons Place,Atlanta,,ALFI Orchard Project,{6E1BCE7D-88F5-42D0-8521-F558E1B48A82},2017-03-31T17:26:13.000Z,Orchard,
-84.498129399122547,33.77234572435367,3752,"Carrie Steele-Pitts Home, Inc.",Fulton,667 fairburn Road NW,Atlanta,30331,Captain Planet Foundation_ Project Learning Garden,{99591CC7-7AE6-409A-9500-3BB5681238A9},2017-02-13T16:01:16.000Z,,Garden
-84.342893239872694,33.753245092673978,3753,Whitefoord Elementary,Fulton,35 Whitefoord AVenue,Atlanta,30317,Captain Planet Foundation_ Project Learning Garden,{EFB74A52-43C1-40E9-9384-01B6150F526A},2017-02-13T17:32:55.000Z,,Garden
-84.654614110533032,34.063352958979181,3754,Cornerstone Prep Academy,Cobb,3588 Hickory Grove Road NW,Acworth,30101,UGA,{900E6F2C-6B96-4E4C-9195-5A0BAD749C4E},2017-02-13T15:07:15.000Z,,Garden
