OBJECTID,csTmin_FREQ,csTmin_INTN,csTmin_DURA,csTmin_INDX,csTmax_FREQ,csTmax_INTN,csTmax_DURA,csTmax_INDX,hwTmin_FREQ,hwTmin_INTN,hwTmin_DURA,hwTmin_INDX,hwTmax_FREQ,hwTmax_INTN,hwTmax_DURA,hwTmax_INDX,tsiH_IND,tsiC_IND,Shape__Area,Shape__Length
1322,2,-20,4,4,1,-17,4,2,0,-999,-999,0,1,13,4,3,0,0,1,4
1323,2,-20,4,4,1,-17,4,2,0,-999,-999,0,1,13,4,3,0,0,1,4
1324,1,-20,4,4,1,-17,4,2,0,-999,-999,0,0,16,4,3,0,0,1,4
1325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1326,2,-20,4,4,1,-18,4,3,0,-999,-999,0,0,18,4,3,0,0,1,4
1327,2,-20,4,5,1,-19,4,3,0,-999,-999,0,0,18,4,3,0,0,1,4
1328,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1329,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1330,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1331,2,-22,4,5,1,-20,4,4,0,-999,-999,0,0,15,4,3,0,0,1,4
1332,2,-22,4,5,1,-20,4,5,0,-999,-999,0,0,14,4,3,0,1,1,4
1333,2,-22,4,5,1,-19,4,5,0,-999,-999,0,0,16,3,3,0,1,1,4
1334,2,-22,4,5,1,-19,4,5,0,-999,-999,0,0,16,3,3,0,1,1,4
1335,2,-22,4,5,1,-19,4,3,0,-999,-999,0,0,16,3,3,0,0,1,4
1336,2,-21,4,5,1,-19,4,3,0,-999,-999,0,0,18,3,3,0,0,1,4
1337,2,-20,4,5,1,-19,4,3,0,-999,-999,0,0,16,4,3,0,0,1,4
1338,2,-20,4,5,1,-19,4,2,0,-999,-999,0,0,14,4,3,0,0,1,4
1339,2,-19,4,5,1,-19,4,2,0,-999,-999,0,0,17,4,3,0,0,1,4
1340,2,-19,4,5,1,-18,4,2,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1341,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1342,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1343,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1344,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1345,1,-17,5,4,0,-19,5,3,0,-999,-999,0,0,21,3,3,0,0,1,4
1346,1,-18,5,4,1,-18,6,3,0,-999,-999,0,0,17,4,3,0,0,1,4
1347,1,-20,6,4,1,-18,6,4,0,-999,-999,0,1,16,4,4,0,0,1,4
1348,1,-21,6,7,1,-19,6,7,0,-999,-999,0,1,14,5,5,0,1,1,4
1349,1,-21,6,7,1,-19,6,7,0,-999,-999,0,1,14,5,5,0,1,1,4
1350,2,-21,6,7,1,-19,6,7,0,-999,-999,0,1,13,5,4,0,1,1,4
1351,2,-21,6,7,1,-19,6,7,0,-999,-999,0,1,13,4,4,0,1,1,4
1352,2,-21,6,7,1,-18,6,5,0,-999,-999,0,1,13,4,4,0,1,1,4
1353,2,-22,5,7,1,-19,5,7,0,-999,-999,0,0,16,4,3,0,1,1,4
1354,2,-22,5,7,1,-20,6,7,0,-999,-999,0,0,16,3,3,0,1,1,4
1355,2,-22,5,7,2,-21,5,7,0,-999,-999,0,0,17,3,3,0,1,1,4
1356,2,-23,5,8,2,-22,5,8,0,-999,-999,0,0,15,4,3,0,1,1,4
1357,2,-24,5,8,2,-22,5,8,0,-999,-999,0,0,15,4,3,0,1,1,4
1358,2,-24,5,8,2,-23,5,7,0,-999,-999,0,0,18,3,3,0,1,1,4
1359,3,-24,5,8,2,-24,5,7,0,-999,-999,0,0,14,4,3,0,1,1,4
1360,3,-24,5,9,2,-24,5,8,0,-999,-999,0,1,11,4,4,0,1,1,4
1361,3,-25,5,9,2,-25,5,9,0,-999,-999,0,1,12,4,4,0,1,1,4
1362,3,-25,5,9,2,-25,5,9,0,-999,-999,0,1,12,4,4,0,1,1,4
1363,3,-25,5,9,3,-25,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1364,3,-25,5,9,3,-24,5,8,0,-999,-999,0,1,14,4,5,0,1,1,4
1365,3,-24,5,9,3,-24,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1366,3,-23,5,9,3,-24,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1367,3,-23,5,8,3,-24,5,8,0,-999,-999,0,1,14,4,5,0,1,1,4
1368,2,-23,5,9,3,-24,5,9,0,-999,-999,0,1,14,4,5,0,1,1,4
1369,2,-23,5,8,3,-23,5,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1370,2,-23,5,8,2,-23,5,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1371,2,-22,5,8,2,-22,5,8,0,-999,-999,0,1,13,4,5,0,1,1,4
1372,2,-22,5,7,2,-22,5,8,0,-999,-999,0,1,12,4,4,0,1,1,4
1373,2,-22,5,8,2,-22,5,8,0,-999,-999,0,1,13,5,4,0,1,1,4
1374,2,-22,5,7,2,-22,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1375,2,-23,5,7,2,-22,5,7,0,-999,-999,0,1,13,4,3,0,1,1,4
1376,2,-23,5,7,2,-22,5,7,0,-999,-999,0,1,13,4,2,0,1,1,4
1377,2,-23,5,7,2,-21,5,7,0,-999,-999,0,0,14,4,4,0,1,1,4
1378,2,-22,5,7,2,-21,5,7,0,-999,-999,0,0,14,4,4,0,1,1,4
1379,2,-22,4,6,1,-20,5,6,0,-999,-999,0,0,15,4,3,0,1,1,4
1380,2,-22,4,6,1,-20,5,5,0,-999,-999,0,0,14,4,3,0,1,1,4
1381,2,-20,4,6,1,-19,4,5,0,-999,-999,0,0,16,4,3,0,1,1,4
1382,2,-19,4,5,1,-18,5,3,0,-999,-999,0,0,22,7,6,0,0,1,4
1383,2,-20,4,4,1,-18,4,2,0,-999,-999,0,0,22,7,6,0,0,1,4
1384,2,-20,4,4,1,-17,4,2,0,-999,-999,0,0,17,4,3,0,0,1,4
1385,2,-20,4,4,1,-18,4,2,0,-999,-999,0,0,20,6,6,0,0,1,4
1386,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1387,2,-21,4,5,1,-19,4,3,0,-999,-999,0,0,20,3,3,0,0,1,4
1388,2,-22,4,5,1,-19,4,3,0,-999,-999,0,0,20,5,5,0,0,1,4
1389,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1390,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1391,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1392,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1393,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1394,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1395,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1396,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1397,2,-21,4,5,1,-20,4,5,0,-999,-999,0,0,17,3,3,0,1,1,4
1398,2,-20,4,5,1,-19,4,5,0,-999,-999,0,0,18,3,3,0,1,1,4
1399,2,-20,4,5,1,-19,4,5,0,-999,-999,0,0,17,3,3,0,1,1,4
1400,2,-20,4,5,1,-19,4,4,0,-999,-999,0,0,16,4,3,0,0,1,4
1401,2,-20,4,5,1,-19,4,4,0,-999,-999,0,0,17,4,3,0,0,1,4
1402,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1403,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1404,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1405,1,-16,5,4,0,-20,3,1,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1406,1,-17,5,4,0,-18,5,3,0,-999,-999,0,0,23,3,3,0,0,1,4
1407,1,-18,5,3,1,-17,6,4,0,-999,-999,0,0,19,4,3,0,0,1,4
1408,1,-19,6,4,1,-18,6,4,0,-999,-999,0,0,20,4,3,0,0,1,4
1409,1,-20,6,4,1,-18,6,6,0,-999,-999,0,1,14,5,5,0,0,1,4
1410,1,-21,7,7,1,-19,6,7,0,-999,-999,0,1,14,5,5,0,1,1,4
1411,1,-21,6,7,1,-19,6,7,0,-999,-999,0,1,14,5,5,0,1,1,4
1412,2,-22,6,7,1,-19,6,7,0,-999,-999,0,2,13,4,6,0,1,1,4
1413,2,-22,6,7,1,-19,6,7,0,-999,-999,0,2,13,4,6,0,1,1,4
1414,2,-22,6,7,1,-19,6,7,0,-999,-999,0,1,14,4,4,0,1,1,4
1415,2,-23,6,7,2,-20,6,7,0,-999,-999,0,0,15,4,3,0,1,1,4
1416,2,-23,6,8,2,-22,6,8,0,-999,-999,0,0,16,4,3,0,1,1,4
1417,2,-25,6,8,2,-24,5,8,0,-999,-999,0,0,16,4,3,0,1,1,4
1418,3,-25,5,9,2,-24,5,9,0,-999,-999,0,0,15,4,3,0,1,1,4
1419,3,-25,5,9,2,-25,5,9,0,-999,-999,0,0,17,4,3,0,1,1,4
1420,3,-25,5,9,3,-25,5,9,0,-999,-999,0,1,13,4,3,0,1,1,4
1421,3,-25,5,9,3,-25,5,8,0,-999,-999,0,1,12,4,4,0,1,1,4
1422,3,-26,5,9,3,-26,5,9,0,-999,-999,0,1,13,4,4,0,1,1,4
1423,3,-26,5,9,3,-26,5,9,0,-999,-999,0,1,13,4,5,0,1,1,4
1424,3,-25,5,9,3,-26,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1425,3,-25,6,9,3,-26,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1426,3,-24,6,9,3,-25,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1427,3,-24,6,9,3,-25,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1428,3,-23,5,9,3,-24,5,9,0,-999,-999,0,1,14,4,5,0,1,1,4
1429,3,-22,5,8,3,-24,6,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1430,3,-20,6,8,3,-23,5,8,0,-999,-999,0,1,14,4,5,0,1,1,4
1431,3,-20,6,8,2,-23,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1432,3,-20,5,8,2,-23,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1433,3,-20,5,8,2,-22,5,8,0,-999,-999,0,1,13,4,4,0,1,1,4
1434,3,-19,5,8,2,-22,5,8,0,-999,-999,0,1,14,4,3,0,1,1,4
1435,3,-20,5,8,2,-22,5,7,0,-999,-999,0,0,14,4,3,0,1,1,4
1436,3,-20,5,8,2,-22,5,7,0,-999,-999,0,0,15,4,3,0,1,1,4
1437,3,-21,5,7,2,-22,5,7,0,-999,-999,0,0,15,4,3,0,1,1,4
1438,2,-22,4,7,2,-21,5,7,0,-999,-999,0,0,16,4,3,0,1,1,4
1439,2,-22,4,6,2,-20,5,6,0,-999,-999,0,0,17,4,3,0,1,1,4
1440,2,-21,4,6,1,-20,5,6,0,-999,-999,0,0,16,4,3,0,1,1,4
1441,2,-21,4,6,1,-19,5,6,0,-999,-999,0,0,15,4,3,0,1,1,4
1442,2,-20,4,5,1,-18,4,4,0,-999,-999,0,0,18,4,3,0,0,1,4
1443,2,-19,4,5,1,-18,4,4,0,-999,-999,0,0,21,6,6,0,0,1,4
1444,2,-19,4,4,1,-18,4,2,0,-999,-999,0,0,19,4,4,0,0,1,4
1445,2,-20,4,4,1,-18,4,2,0,-999,-999,0,0,18,4,3,0,0,1,4
1446,2,-20,4,5,1,-19,4,2,0,-999,-999,0,0,18,4,4,0,0,1,4
1447,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1448,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1449,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1450,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1451,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1452,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1453,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1454,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1456,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1457,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1458,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1459,2,-19,4,5,1,-20,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1460,2,-19,4,6,1,-19,4,4,0,-999,-999,0,0,18,3,3,0,0,1,4
1461,2,-19,4,5,1,-19,4,4,0,-999,-999,0,0,18,3,3,0,0,1,4
1462,2,-20,4,5,1,-20,4,4,0,-999,-999,0,0,18,4,3,0,0,1,4
1463,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1464,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1465,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1466,1,-15,5,3,0,-18,4,1,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1467,1,-16,5,3,1,-15,5,3,0,-999,-999,0,0,23,3,3,0,0,1,4
1468,1,-17,5,4,0,-19,5,3,0,-999,-999,0,0,21,3,3,0,0,1,4
1469,1,-18,6,4,1,-17,6,4,0,-999,-999,0,0,20,4,3,0,0,1,4
1470,1,-20,6,4,1,-18,6,4,0,-999,-999,0,1,16,4,3,0,0,1,4
1471,2,-21,7,7,1,-18,6,7,0,-999,-999,0,2,14,5,7,0,1,1,4
1472,2,-22,6,7,1,-19,6,7,0,-999,-999,0,2,14,5,7,0,1,1,4
1473,2,-22,6,7,1,-19,6,7,0,-999,-999,0,2,14,4,7,0,1,1,4
1474,2,-22,6,7,1,-19,6,7,0,-999,-999,0,1,14,4,5,0,1,1,4
1475,2,-23,6,7,1,-20,6,7,0,-999,-999,0,0,15,4,4,0,1,1,4
1476,2,-23,6,8,2,-21,6,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1477,2,-24,6,8,2,-22,6,8,0,-999,-999,0,0,18,3,3,0,1,1,4
1478,3,-26,6,9,2,-25,5,9,0,-999,-999,0,0,18,4,3,0,1,1,4
1479,3,-26,6,9,3,-26,5,9,0,-999,-999,0,1,14,5,5,0,1,1,4
1480,3,-26,6,9,3,-27,5,9,0,-999,-999,0,1,14,5,5,0,1,1,4
1481,3,-26,5,9,3,-27,5,9,0,-999,-999,0,1,14,4,5,0,1,1,4
1482,3,-26,6,9,3,-27,5,9,0,-999,-999,0,1,14,4,5,0,1,1,4
1483,3,-26,6,9,3,-27,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1484,3,-25,6,9,3,-26,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1485,3,-26,6,9,3,-26,6,9,0,-999,-999,0,1,15,4,4,0,1,1,4
1486,3,-24,5,9,3,-26,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1487,3,-24,5,9,3,-26,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1488,3,-23,6,9,3,-25,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1489,3,-21,6,9,3,-24,5,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1490,3,-20,6,8,3,-24,5,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1491,4,-18,6,8,2,-23,6,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1492,4,-17,6,8,2,-22,6,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1493,4,-18,6,8,2,-22,5,8,0,-999,-999,0,1,13,4,3,0,1,1,4
1494,4,-18,6,8,2,-22,5,8,0,-999,-999,0,1,14,4,3,0,1,1,4
1495,4,-17,6,8,2,-22,5,8,0,-999,-999,0,0,15,4,3,0,1,1,4
1496,4,-18,5,8,2,-22,5,7,0,-999,-999,0,0,16,4,3,0,1,1,4
1497,4,-18,5,8,2,-22,5,8,0,-999,-999,0,0,16,4,3,0,1,1,4
1498,4,-18,5,8,2,-22,5,7,0,-999,-999,0,0,16,4,3,0,1,1,4
1499,3,-19,5,7,2,-21,5,7,0,-999,-999,0,0,23,8,6,0,1,1,4
1500,2,-20,4,6,2,-20,5,6,0,-999,-999,0,0,23,7,6,0,1,1,4
1501,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1502,2,-20,4,4,1,-18,5,5,0,-999,-999,0,0,23,6,6,0,0,1,4
1503,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1504,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1505,2,-20,4,4,1,-18,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1506,3,-18,4,6,1,-19,4,5,0,-999,-999,0,0,22,5,5,0,1,1,4
1507,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1508,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1509,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1510,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1512,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1513,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1514,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1515,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1516,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1517,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1518,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1519,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1520,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1521,2,-19,4,5,1,-20,4,4,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1522,3,-17,4,5,1,-20,4,4,0,-999,-999,0,0,19,3,3,0,0,1,4
1523,3,-18,4,5,1,-20,4,4,0,-999,-999,0,0,20,4,3,0,0,1,4
1524,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1526,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1527,1,-15,5,3,0,-16,5,1,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1528,1,-16,5,3,0,-18,5,1,0,-999,-999,0,0,-999,-999,0,0,0,1,4
1529,1,-17,5,4,1,-18,5,1,0,-999,-999,0,0,23,3,3,0,0,1,4
1530,1,-18,6,4,1,-17,6,4,0,-999,-999,0,0,21,3,3,0,0,1,4
1531,1,-20,6,6,1,-18,6,6,0,-999,-999,0,0,22,3,3,0,1,1,4
1532,2,-20,7,7,1,-19,6,7,0,-999,-999,0,1,15,4,5,0,1,1,4
1533,2,-21,6,7,1,-19,6,7,0,-999,-999,0,1,15,4,5,0,1,1,4
1534,2,-21,6,7,1,-19,6,7,0,-999,-999,0,1,15,4,5,0,1,1,4
1535,2,-22,6,7,1,-19,6,7,0,-999,-999,0,1,16,4,4,0,1,1,4
1536,2,-23,6,8,2,-21,6,8,0,-999,-999,0,0,17,4,4,0,1,1,4
1537,2,-24,6,8,2,-21,6,8,0,-999,-999,0,0,17,4,3,0,1,1,4
1538,3,-24,6,8,2,-23,6,8,0,-999,-999,0,0,20,3,3,0,1,1,4
1539,3,-26,6,9,3,-26,6,9,0,-999,-999,0,0,17,4,3,0,1,1,4
1540,3,-26,6,9,3,-27,6,9,0,-999,-999,0,1,15,4,4,0,1,1,4
1541,4,-25,6,9,3,-27,6,9,0,-999,-999,0,1,14,4,5,0,1,1,4
1542,3,-25,6,9,3,-27,6,9,0,-999,-999,0,1,14,4,5,0,1,1,4
1543,3,-25,6,9,3,-26,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1544,3,-25,6,9,3,-26,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1545,3,-25,6,9,3,-26,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1546,3,-24,6,9,3,-25,6,9,0,-999,-999,0,1,15,4,4,0,1,1,4
1547,3,-23,6,9,3,-25,6,9,0,-999,-999,0,1,15,4,4,0,1,1,4
1548,3,-22,6,9,3,-24,6,9,0,-999,-999,0,1,15,4,4,0,1,1,4
1549,4,-20,6,9,3,-24,6,9,0,-999,-999,0,1,15,4,4,0,1,1,4
1550,4,-19,6,9,2,-24,6,9,0,-999,-999,0,1,14,4,4,0,1,1,4
1551,4,-18,6,8,2,-24,6,8,0,-999,-999,0,1,14,4,4,0,1,1,4
1552,4,-16,6,8,2,-23,6,8,0,-999,-999,0,1,15,4,3,0,1,1,4
1553,4,-15,6,8,2,-22,6,8,0,-999,-999,0,0,16,4,3,0,1,1,4
1554,4,-15,6,8,2,-22,5,8,0,-999,-999,0,1,14,4,3,0,1,1,4
1555,5,-15,6,8,2,-22,5,8,0,-999,-999,0,0,15,4,3,0,1,1,4
1556,5,-15,6,8,2,-22,5,8,0,-999,-999,0,0,16,4,3,0,1,1,4
1557,5,-16,6,8,2,-22,5,7,0,-999,-999,0,0,16,4,3,0,1,1,4
1558,5,-16,6,8,2,-22,5,7,0,-999,-999,0,0,18,4,4,0,1,1,4
1559,5,-16,6,8,2,-22,5,7,0,-999,-999,0,0,18,4,4,0,1,1,4
1560,5,-15,6,8,2,-21,5,7,0,-999,-999,0,0,18,4,3,0,1,1,4
1561,5,-14,6,8,2,-21,5,7,0,-999,-999,0,0,19,4,3,0,1,1,4
1562,4,-16,5,7,2,-20,5,6,0,-999,-999,0,0,24,7,6,0,1,1,4
1563,2,-20,4,6,2,-20,5,6,0,-999,-999,0,0,24,3,3,0,1,1,4
1564,2,-20,4,6,2,-19,4,5,0,-999,-999,0,0,-999,-999,0,0,1,1,4
1565,2,-20,4,6,2,-19,4,5,0,-999,-999,0,0,25,3,3,0,1,1,4
1566,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1567,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1568,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1569,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1570,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1571,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1572,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1573,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1574,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1576,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1577,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1578,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1579,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1580,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1581,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1583,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1584,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1586,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1587,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1588,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1589,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1590,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1591,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1592,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
1593,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,4
