OBJECTID,MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,ACRES,GlobalID,last_edited_date
4400,4400,13077061,13077170502,13077050,134,13077,Coweta,2567.449757,{082D4FE2-689D-4F51-953F-C5467EE0260B},
4401,4401,13077061,13077170502,13077050,134,13077,Coweta,492.873362,{D22B4714-194D-4698-8600-0B06C98DA837},
4402,4402,13077061,13077170502,13077050,134,13077,Coweta,1784.060422,{5978CD3E-2914-4D29-BD5B-94A23C34C481},
4403,4403,13077045,13077170501,13077050,134,13077,Coweta,3220.272698,{179DCC64-6E5B-430F-AC51-CD5928975DB3},
4404,4404,13077045,13077170501,13077050,134,13077,Coweta,1589.052577,{813A06BE-61D6-4EEC-90C7-18AE7576B618},
4405,4405,13077045,13077170501,13077050,134,13077,Coweta,1239.902227,{E49DEC07-C4BB-4876-8885-55B2908C0FB5},
4406,4406,13077045,13077170501,13077050,134,13077,Coweta,1153.757741,{0FE83459-7B0A-4CDB-9940-50BFBFB3867F},
4407,4407,13077045,13077170501,13077050,134,13077,Coweta,1861.467226,{4D094B6A-D00A-4177-8D75-FEB8A1B58BA2},
4408,4408,13077045,13077170501,13077050,134,13077,Coweta,1641.393083,{2008B548-44BF-4BA0-8F61-193D1B1F6EAF},
4409,4409,13077045,13077170501,13077050,134,13077,Coweta,2089.050172,{0808D40F-CEA5-415B-B2E9-5FCAA6F21B53},
4410,4410,13077046,13077170501,13077050,134,13077,Coweta,3001.512243,{6A6F0F51-38A3-4746-A0E1-C32879B61AEF},
4411,4411,13077046,13077170501,13077050,134,13077,Coweta,962.891229,{D55D52D4-B33B-46AB-BAB9-42169E8837D4},
4412,4412,13077046,13077170501,13077050,134,13077,Coweta,265.482292,{A0D1E097-AE43-435F-A144-D0B4789BCB11},
4413,4413,13077046,13077170501,13077050,134,13077,Coweta,598.594519,{01760511-5923-4190-A336-C4E490901E66},
4414,4414,13077046,13077170501,13077050,134,13077,Coweta,807.135467,{A4EA98B0-8A2A-4171-B2CD-65F1D58A6BF5},
4415,4415,13077047,13077170501,13077050,134,13077,Coweta,1400.663992,{BBD6988B-5EC3-4CD7-A0F0-CED8FB881AB6},
4416,4416,13077047,13077170501,13077050,134,13077,Coweta,1467.217819,{21079D60-5AD3-4540-9C3A-F8582F2EACF3},
4417,4417,13077047,13077170501,13077050,134,13077,Coweta,3691.876126,{C6851432-176E-491A-96E6-542B203D4112},
4418,4418,13077047,13077170501,13077050,134,13077,Coweta,1154.048437,{D7C38544-9911-493B-BDED-6F1535974742},
4419,4419,13077065,13077170503,13077050,134,13077,Coweta,1691.25304,{5F72FFC4-C6F5-4B8D-8600-6EB6F4CFC530},
4420,4420,13077065,13077170503,13077050,134,13077,Coweta,1937.331563,{988A3428-AA38-4A2E-AEBA-4598436B1C46},
4421,4421,13077064,13077170503,13077050,134,13077,Coweta,687.981423,{DC0D2E4E-0C6F-4B97-95A8-B51120176F6F},
4422,4422,13077064,13077170503,13077050,134,13077,Coweta,129.228458,{35C23F5E-3B6D-407E-A37A-934A7F04B9AB},
4423,4423,13077064,13077170503,13077050,134,13077,Coweta,821.038188,{6245DF7A-ED51-4613-9CF0-C651DB9D9C7D},
4424,4424,13077064,13077170503,13077050,134,13077,Coweta,55.104893,{FBB85AEB-E7DD-4A9D-916A-E2D40F28470E},
4425,4425,13077064,13077170503,13077050,134,13077,Coweta,28.674599,{A728F158-D393-41E2-A201-0E377DA2D875},
4426,4426,13077064,13077170503,13077050,134,13077,Coweta,46.757868,{EFE925EF-3878-41AD-9EDF-C72C2FC4CDF6},
4427,4427,13077064,13077170503,13077050,134,13077,Coweta,72.451681,{70B2F347-7151-4E9C-BD77-96A62733AAEC},
4428,4428,13077064,13077170503,13077050,134,13077,Coweta,25.316147,{0919CC1B-CD51-49E6-A94C-BD392FC85B80},
4429,4429,13077064,13077170503,13077050,134,13077,Coweta,35.805466,{F51457BE-A2D8-4D22-81BF-4DCB7315BE5D},
4430,4430,13077064,13077170503,13077050,134,13077,Coweta,166.902362,{82F9C190-CE8F-4504-9D1F-61959DF442E2},
4431,4431,13077064,13077170503,13077050,134,13077,Coweta,1281.680119,{67B62380-3120-495D-AD0C-88FCB2356BE8},
4432,4432,13077063,13077170503,13077050,134,13077,Coweta,1103.237599,{5BAE2A1D-FE3F-4BCC-B6E3-4C6413F5C9AE},
4433,4433,13077063,13077170503,13077050,134,13077,Coweta,1960.319559,{21709F61-61BC-4F63-9838-E04A5AFA5E5A},
4434,4434,13077063,13077170503,13077050,134,13077,Coweta,2177.555075,{0A6D43A8-156A-455C-9A6E-78DFD24C6C93},
4435,4435,13077063,13077170503,13077050,134,13077,Coweta,569.544076,{91934E7E-F876-41BF-9F04-20957FE995F3},
4436,4436,13077063,13077170503,13077050,134,13077,Coweta,2165.9301,{292DDA1E-C317-435F-80B6-4E7132F706CA},
4437,4437,13077063,13077170503,13077050,134,13077,Coweta,2907.948152,{A5DDF2C6-ED3F-49E3-826F-31D1E64839BB},
4438,4438,13117001,13117130201,13117006,141,13117,Forsyth,3666.472597,{52A1FEAB-69DC-43D0-A4D3-294AB79D90A5},
4439,4439,13117001,13117130201,13117006,141,13117,Forsyth,1936.600827,{D89F5B22-DFDC-4F24-9DBB-A84498560A09},
4440,4440,13117003,13117130201,13117006,141,13117,Forsyth,333.92146,{0214C152-7E01-4A4C-A2AA-5E82B75B237D},
4441,4441,13117003,13117130201,13117006,141,13117,Forsyth,152.432824,{F3632FF0-0AD4-4BD2-B4CC-EE4E6BE4671A},
4442,4442,13117003,13117130201,13117006,141,13117,Forsyth,403.201892,{9E3250B7-031F-4383-92E2-9A8CAB61656B},
4443,4443,13117003,13117130201,13117006,141,13117,Forsyth,988.496269,{EF51D3AD-9B20-4128-BB5C-64804220A81D},
4444,4444,13117002,13117130201,13117006,141,13117,Forsyth,492.273971,{7D4D7E53-F2CC-436E-BF6E-09B8034561FA},
4445,4445,13117002,13117130201,13117006,141,13117,Forsyth,1488.288521,{D2F44E7A-563C-4DFA-B8C9-603122F121A8},
4446,4446,13117005,13117130203,13117006,141,13117,Forsyth,2531.013508,{192E33F2-FA4C-4CE2-BE4A-E47988039D11},
4447,4447,13117006,13117130203,13117006,141,13117,Forsyth,916.175378,{4B7F6AC1-FEF7-4CF2-8E37-A8911C7CB4F1},
4448,4448,13117006,13117130203,13117006,141,13117,Forsyth,345.489765,{A7D20F5D-5783-40D6-A219-43FBE4ED89ED},
4449,4449,13117006,13117130203,13117006,141,13117,Forsyth,286.920288,{906DD5B8-9412-4151-9629-D844E66FC9E8},
4450,4450,13117006,13117130203,13117006,141,13117,Forsyth,353.967779,{F771B2B4-37D1-4684-BA9D-5E7E3E867E35},
4451,4451,13117006,13117130203,13117006,141,13117,Forsyth,1240.362584,{266530D9-AF09-4C9F-BE0C-E1C93797A269},
4452,4452,13117004,13117130203,13117006,141,13117,Forsyth,367.453474,{4D6209A6-98B2-47BD-99E3-CAD47406A121},
4453,4453,13117004,13117130203,13117006,141,13117,Forsyth,599.198472,{1342C9FB-2B27-4D4B-95CC-0FFC51A22BF7},
4454,4454,13117004,13117130203,13117006,141,13117,Forsyth,633.49145,{F1557C45-C1C8-41EA-86D2-46E11110A098},
4455,4455,13117004,13117130203,13117006,141,13117,Forsyth,524.797294,{33C32C94-2795-420A-BD48-21B218DF9A29},
4456,4456,13117019,13117130202,13117006,141,13117,Forsyth,106.924435,{03BFADA7-D623-4740-93B3-6950856CC682},
4457,4457,13117019,13117130202,13117006,141,13117,Forsyth,636.25419,{77F7501B-5344-4CCF-ABA4-E0FF7203EEBE},
4458,4458,13117018,13117130202,13117006,141,13117,Forsyth,411.222446,{31D55E67-C8DF-4880-9297-9839D8088454},
4459,4459,13117018,13117130202,13117006,141,13117,Forsyth,247.923184,{570C9FE1-AD0E-49F8-86DE-86854D2AD62B},
4460,4460,13117018,13117130202,13117006,141,13117,Forsyth,1333.534032,{17BD710F-3B53-4523-B57D-B47159FD738F},
4461,4461,13117020,13117130202,13117006,141,13117,Forsyth,851.813803,{A2785401-950E-4C38-9357-DF3BA9ACB4C8},
4462,4462,13117020,13117130202,13117006,141,13117,Forsyth,246.397689,{8ADC9ED6-51A4-4804-9024-55333FC21FAB},
4463,4463,13117017,13117130205,13117006,141,13117,Forsyth,599.069367,{4C5C1677-B8C6-44F6-8839-41687E8B741E},
4464,4464,13117017,13117130205,13117006,141,13117,Forsyth,471.43134,{2AC228AB-293B-4307-A033-1DADABAB3565},
4465,4465,13117017,13117130205,13117006,141,13117,Forsyth,677.400486,{4BB25453-4EA6-4DB3-8703-AB8C7E4D3089},
4466,4466,13117017,13117130205,13117006,141,13117,Forsyth,277.683357,{C1EE0361-CEE6-43DE-93B9-587E1D6A322E},
4467,4467,13117017,13117130205,13117006,141,13117,Forsyth,264.70223,{81986824-EE80-447D-9AF0-77480613FBB0},
4468,4468,13117017,13117130205,13117006,141,13117,Forsyth,297.132626,{62A07439-987F-4F7C-BADB-D3DFFD7F1484},
4469,4469,13117017,13117130205,13117006,141,13117,Forsyth,979.958457,{D76A6925-8EC9-4AFA-9FD9-5983B047AC47},
4470,4470,13117017,13117130205,13117006,141,13117,Forsyth,294.996683,{3246E8D2-4ECA-417F-B264-23E0F9E603E6},
4471,4471,13117017,13117130205,13117006,141,13117,Forsyth,340.269995,{EA087EDC-055D-43E1-8F56-00A6A27935A6},
4472,4472,13117007,13117130204,13117006,141,13117,Forsyth,392.608175,{EC872F26-A8F5-4977-9865-33EB4C325480},
4473,4473,13117007,13117130204,13117006,141,13117,Forsyth,516.877623,{1B83C776-DFA8-43FF-B6D1-38E5219AD2DC},
4474,4474,13117008,13117130204,13117006,141,13117,Forsyth,1350.303245,{DC350226-67A0-4384-9EBF-8085C6CF5C40},
4475,4475,13117008,13117130204,13117006,141,13117,Forsyth,372.614342,{C94E661D-FA12-4C57-96AD-AC5B058372B3},
4476,4476,13117008,13117130204,13117006,141,13117,Forsyth,476.844199,{9B1C3B21-9621-4A31-AE35-EE37853EE753},
4477,4477,13117008,13117130204,13117006,141,13117,Forsyth,273.647581,{F28A828C-261B-4484-AB15-6459FD589E1B},
4478,4478,13117008,13117130204,13117006,141,13117,Forsyth,487.693997,{119867AF-9080-4FC4-97B5-7443EF41C5FD},
4479,4479,13117008,13117130204,13117006,141,13117,Forsyth,405.12086,{ADDCBF89-95F3-46CE-8871-C1198C918FAE},
4480,4480,13117010,13117130101,13117006,141,13117,Forsyth,1955.528097,{ADBE16B9-8253-4214-85E4-BECA5B25F549},
4481,4481,13117009,13117130101,13117006,141,13117,Forsyth,4425.479848,{A51CE7CC-E6F0-44E3-8620-C3C7BF1F70E8},
4482,4482,13117009,13117130101,13117006,141,13117,Forsyth,76.272949,{4DE1A6BF-3B87-4E58-8CA3-951C73D65F3A},
4483,4483,13117015,13117130105,13117006,141,13117,Forsyth,1733.324878,{BA25EAAF-A533-480E-BC9C-56B621D9AB30},
4484,4484,13117015,13117130105,13117006,141,13117,Forsyth,852.306132,{D389A762-64E0-461E-9DB4-AC4735C04B31},
4485,4485,13117016,13117130102,13117006,141,13117,Forsyth,841.588976,{B7D9A122-3DC2-4A5C-B5FF-D63C0BE02B62},
4486,4486,13117016,13117130102,13117006,141,13117,Forsyth,494.981739,{FCAD1968-6B59-4172-827D-419E39C06647},
4487,4487,13117016,13117130102,13117006,141,13117,Forsyth,619.317238,{A72B2EF1-0C56-475B-B34F-6EB95091CA61},
4488,4488,13117016,13117130102,13117006,141,13117,Forsyth,1451.389069,{AA08050B-8D8B-4456-99C4-85954A49B3D0},
4489,4489,13117012,13117130103,13117006,141,13117,Forsyth,70.927572,{973BA1C3-2192-4AB8-A5CD-7033AADAA78A},
4490,4490,13117012,13117130103,13117006,141,13117,Forsyth,832.958904,{23F6C2BC-1788-4DF6-ADB2-E9D7344E7BBA},
4491,4491,13117012,13117130103,13117006,141,13117,Forsyth,767.388702,{D7674A4A-D06B-4A4E-9681-1DE5ACE9E270},
4492,4492,13117012,13117130103,13117006,141,13117,Forsyth,670.568629,{99620D26-3FCE-402E-9BD5-B7FA50B431E0},
4493,4493,13117011,13117130103,13117006,141,13117,Forsyth,3572.310268,{B98216C7-6A05-4ACC-A579-B85FE167A38A},
4494,4494,13117014,13117130104,13117006,141,13117,Forsyth,3078.874153,{E24F0198-D257-4A34-BA9C-ED940331AC81},
4495,4495,13117014,13117130104,13117006,141,13117,Forsyth,2157.406116,{E3A01E68-DD78-426D-B60B-235D5B73324C},
4496,4496,13117013,13117130104,13117006,141,13117,Forsyth,401.072579,{5CEC0DED-3832-4C9C-A3F4-3D9D715FB844},
4497,4497,13117013,13117130104,13117006,141,13117,Forsyth,1684.910157,{4953B118-38DB-463C-B176-9C06110E28E3},
4498,4498,13117044,13117130503,13117007,142,13117,Forsyth,1939.345636,{4610151F-BC76-4314-8FDB-545698571DB5},
4499,4499,13117044,13117130503,13117007,142,13117,Forsyth,6429.55953,{28C3472B-F361-4377-9CA6-C2B2252C6470},
4500,4500,13117043,13117130505,13117007,142,13117,Forsyth,5440.447818,{1C0A8C39-6D87-449F-9F98-1D8832F9293D},
4501,4501,13117042,13117130504,13117007,142,13117,Forsyth,3709.654905,{3E502C2B-4D31-40F1-BEAE-D0EDB0D9AED7},
4502,4502,13117040,13117130506,13117007,142,13117,Forsyth,330.231268,{B832E2FA-72C7-4C86-947C-9B8B8591EB21},
4503,4503,13117040,13117130506,13117007,142,13117,Forsyth,647.264353,{D3E47B04-8FFC-4BBE-8000-D86A2AFA7783},
4504,4504,13117040,13117130506,13117007,142,13117,Forsyth,869.485652,{A8FE4A26-7929-4FC1-8E60-ABDD7ECE5132},
4505,4505,13117041,13117130506,13117007,142,13117,Forsyth,365.389418,{721DB3B3-B30F-45C3-9C72-B088CEB4C856},
4506,4506,13117041,13117130506,13117007,142,13117,Forsyth,416.106241,{4A7A9840-A778-44F6-933E-0E2DCD5DF6C7},
4507,4507,13117039,13117130409,13117007,142,13117,Forsyth,544.964468,{DF5D5D5A-F464-4CF4-AA1B-01EFB7ED2609},
4508,4508,13117039,13117130409,13117007,142,13117,Forsyth,302.927511,{BBDA91E2-4B4B-4389-BEDA-561739E6DC69},
4509,4509,13117039,13117130409,13117007,142,13117,Forsyth,47.797798,{1F87B7AC-F335-4E71-99C8-BED013D73BDB},
4510,4510,13117039,13117130409,13117007,142,13117,Forsyth,93.896463,{6627ED1B-5ECB-4189-85EE-AF45166C4305},
4511,4511,13117039,13117130409,13117007,142,13117,Forsyth,373.890966,{F0B40907-20ED-4805-B1AD-0DCC9191A707},
4512,4512,13117039,13117130409,13117007,142,13117,Forsyth,844.628405,{35C4D756-05DC-411A-AA65-FED1A8F4C628},
4513,4513,13117023,13117130403,13117007,142,13117,Forsyth,629.413559,{9934040E-122E-424E-B451-7BF425113068},
4514,4514,13117023,13117130403,13117007,142,13117,Forsyth,1103.95629,{520B0E69-CE99-444F-8B08-1B42EB055BF5},
4515,4515,13117023,13117130403,13117007,142,13117,Forsyth,86.585521,{76C8252A-629C-42EC-A1E1-C0DEE0A65846},
4516,4516,13117023,13117130403,13117007,142,13117,Forsyth,298.234911,{F190A07B-9308-41F8-B534-389192387E5C},
4517,4517,13117024,13117130403,13117007,142,13117,Forsyth,552.08272,{BCC87D78-56CD-4B3D-A2CA-C65504AC3814},
4518,4518,13117024,13117130403,13117007,142,13117,Forsyth,949.076694,{C4CF52B5-B962-415A-999E-CCFF632EF5DC},
4519,4519,13117022,13117130403,13117007,142,13117,Forsyth,236.882381,{00C462C9-4A54-4EB1-91AA-EE6393276745},
4520,4520,13117022,13117130403,13117007,142,13117,Forsyth,1927.659118,{98ED396E-BBC8-4E17-B499-28BE59361C47},
4521,4521,13117021,13117130403,13117007,142,13117,Forsyth,58.255543,{BD99B342-AFD5-4E99-8985-4EF430C28A59},
4522,4522,13117021,13117130403,13117007,142,13117,Forsyth,382.949265,{48B81A6A-918A-4028-9DF5-00B28E74245C},
4523,4523,13117021,13117130403,13117007,142,13117,Forsyth,121.766027,{4E21D649-65EF-4ECE-9CB3-E19252C2FD3E},
4524,4524,13117021,13117130403,13117007,142,13117,Forsyth,912.939234,{30751324-6E87-4CCB-88E8-C9BBE54995B9},
4525,4525,13117026,13117130301,13117007,142,13117,Forsyth,616.605281,{689885F1-B66B-4714-863C-0F94EB7C07B7},
4526,4526,13117026,13117130301,13117007,142,13117,Forsyth,1074.636116,{2494D5D1-4A93-4DDF-B829-DD4F09594505},
4527,4527,13117026,13117130301,13117007,142,13117,Forsyth,950.076378,{7E428579-A3BA-43B3-AA7D-B6CC56530407},
4528,4528,13117025,13117130301,13117007,142,13117,Forsyth,563.727503,{5A00CEAE-01F7-419E-B332-285519459E65},
4529,4529,13117025,13117130301,13117007,142,13117,Forsyth,1459.252821,{36F697E9-8428-447D-986E-6A55BA1CD6B2},
4530,4530,13117025,13117130301,13117007,142,13117,Forsyth,234.834333,{2728B318-8023-498F-A72C-8D9E763BE4DB},
4531,4531,13117025,13117130301,13117007,142,13117,Forsyth,291.579662,{92A05390-4FAC-46B3-A703-A10CEC87983A},
4532,4532,13117027,13117130303,13117007,142,13117,Forsyth,117.72292,{02C2669B-1058-493A-8C9D-7F3792811630},
4533,4533,13117027,13117130303,13117007,142,13117,Forsyth,355.444486,{BD43405D-6CC8-448D-AAA2-7948F114AFB4},
4534,4534,13117027,13117130303,13117007,142,13117,Forsyth,270.820422,{29D17DDE-C60A-44C4-BC25-6E2F19E530FE},
4535,4535,13117027,13117130303,13117007,142,13117,Forsyth,1356.509098,{828C6A8E-1E0B-4F4D-80C4-850C4A14B587},
4536,4536,13117028,13117130303,13117007,142,13117,Forsyth,1238.631587,{02910A7A-7626-4A48-8E9E-5679BB5F8212},
4537,4537,13117028,13117130303,13117007,142,13117,Forsyth,575.855972,{53466E87-298E-466C-8577-D9B768159784},
4538,4538,13117028,13117130303,13117007,142,13117,Forsyth,475.504455,{219D02F3-DB23-47E7-AF58-262507914832},
4539,4539,13117028,13117130303,13117007,142,13117,Forsyth,133.360254,{97926B07-D4C9-49B4-B906-A535FEBB895E},
4540,4540,13117029,13117130305,13117007,142,13117,Forsyth,1308.28666,{BBA48053-97EA-46C5-BE02-68EAC88D1BF4},
4541,4541,13117030,13117130305,13117007,142,13117,Forsyth,1182.100019,{E4FB6E41-B9BA-42E3-88CF-A75EEBEF6CAC},
4542,4542,13117032,13117130302,13117007,142,13117,Forsyth,703.697065,{B389CB38-A0AF-44E1-A01E-CB4C937E7F54},
4543,4543,13117032,13117130302,13117007,142,13117,Forsyth,669.305443,{D8FDD0FA-7499-4276-B60B-D84F63E3026C},
4544,4544,13117031,13117130302,13117007,142,13117,Forsyth,204.754993,{F2D90625-4B4F-460B-A586-4F9A632A5561},
4545,4545,13117031,13117130302,13117007,142,13117,Forsyth,1384.477217,{569989A0-95BF-462B-91E7-5EA969390885},
4546,4546,13117034,13117130307,13117007,142,13117,Forsyth,695.826698,{DF08EDCB-D52F-4D80-A0D4-E83904704AD5},
4547,4547,13117034,13117130307,13117007,142,13117,Forsyth,402.032898,{9B7628AE-D277-43F7-B0F6-715C48260018},
4548,4548,13117033,13117130307,13117007,142,13117,Forsyth,1107.044846,{8D4700CB-49B3-46C7-B2FD-1B586CDFFEAC},
4549,4549,13117033,13117130307,13117007,142,13117,Forsyth,846.624774,{45B802C3-A9D9-4DC4-A898-5F17DCE254E1},
4550,4550,13117035,13117130405,13117007,142,13117,Forsyth,1403.537805,{218637A4-8666-4EF6-B8C8-34FCDB9E2080},
4551,4551,13117036,13117130405,13117007,142,13117,Forsyth,1071.737989,{67C9C1F0-A561-40CC-B231-DEE8234B53BB},
4552,4552,13117037,13117130408,13117007,142,13117,Forsyth,185.503362,{7118B2BF-83DD-4AD7-851A-11B3B4F9A6F0},
4553,4553,13117037,13117130408,13117007,142,13117,Forsyth,655.627168,{A8FA9ECB-7886-4AE2-B8A2-8B21E53A1A50},
4554,4554,13117037,13117130408,13117007,142,13117,Forsyth,349.492454,{67113149-FDB2-4EF0-AB7F-7F17856A0B6D},
4555,4555,13117038,13117130408,13117007,142,13117,Forsyth,412.694152,{0D10E6CB-6389-45B2-B633-6B0C842352B3},
4556,4556,13117038,13117130408,13117007,142,13117,Forsyth,83.669819,{89876F33-D4FD-46AE-AB02-CBAF0A90C8BD},
4557,4557,13117038,13117130408,13117007,142,13117,Forsyth,9.162589,{A6B20A3F-4D9A-4CFB-BB1A-6C20CD04031C},
4558,4558,13117049,13117130410,13117007,142,13117,Forsyth,87.254227,{E327356F-F715-47F7-B931-4E9051DB5A85},
4559,4559,13117049,13117130410,13117007,142,13117,Forsyth,449.831985,{FC134D6A-C49C-463D-8762-B158EC534FBA},
4560,4560,13117048,13117130410,13117007,142,13117,Forsyth,332.138219,{62CF3B46-82A1-48B8-8F08-554781FC772C},
4561,4561,13117050,13117130410,13117007,142,13117,Forsyth,357.697756,{5367A055-5548-4A84-84C1-2239585DA003},
4562,4562,13117050,13117130410,13117007,142,13117,Forsyth,7.687135,{E2815742-4C88-4D3F-A44C-C4EA6274B4BB},
4563,4563,13117050,13117130410,13117007,142,13117,Forsyth,13.196683,{92D0A323-5608-44AC-99EF-A80475AC93A1},
4564,4564,13117050,13117130410,13117007,142,13117,Forsyth,36.407301,{58819265-BEFD-4A4E-BC9A-4A9BF9950B1F},
4565,4565,13117050,13117130410,13117007,142,13117,Forsyth,51.430653,{560BD62D-6F0F-4126-8AC0-041C5F36EBA4},
4566,4566,13117050,13117130410,13117007,142,13117,Forsyth,147.599322,{75BCAEF7-9079-4C66-8E98-2F08AE0ECDB2},
4567,4567,13117050,13117130410,13117007,142,13117,Forsyth,108.446783,{D39973E5-E828-44B6-98BA-A30D11093B0C},
4568,4568,13117050,13117130410,13117007,142,13117,Forsyth,58.216912,{9A29AD82-B797-4BB3-99FD-3D1AD39A91F7},
4569,4569,13117050,13117130410,13117007,142,13117,Forsyth,187.926037,{F9FB8648-78FF-410A-A403-BBA8E2C9A934},
4570,4570,13117046,13117130509,13117007,142,13117,Forsyth,1265.424092,{AC907D29-0C54-4414-A1CB-B7372AFB1B7C},
4571,4571,13117047,13117130509,13117007,142,13117,Forsyth,220.244286,{36FA488F-1F76-4365-8C4A-FDA8772FE403},
4572,4572,13117047,13117130509,13117007,142,13117,Forsyth,179.79987,{14ECE5CC-7A37-4EEE-972A-EFB2AD9D6672},
4573,4573,13117047,13117130509,13117007,142,13117,Forsyth,133.03507,{6295AB58-260D-46D9-971F-BFCF71BAA951},
4574,4574,13117047,13117130509,13117007,142,13117,Forsyth,519.259853,{EF6DEE20-2010-42ED-A383-15CE3E479822},
4575,4575,13117047,13117130509,13117007,142,13117,Forsyth,107.53562,{F3E3FB90-AD00-412D-8F38-5022BE66B8E5},
4576,4576,13117045,13117130507,13117007,142,13117,Forsyth,1716.039644,{3EF3C370-D70E-492F-90A2-B21CEC14F7ED},
4577,4577,13117045,13117130507,13117007,142,13117,Forsyth,735.303458,{33EA18C3-A2E2-477A-8374-045ADDDE1CB6},
4578,4578,13117070,13117130508,13117007,142,13117,Forsyth,565.289503,{416534E8-9ED6-4FC8-8345-F88AA4D40F09},
4579,4579,13117069,13117130508,13117007,142,13117,Forsyth,2283.358566,{CB9BA226-C352-4D8E-9697-330D84513DAC},
4580,4580,13117068,13117130510,13117007,142,13117,Forsyth,388.908554,{0C20CBE9-92B8-485A-A006-342EACDD6C8F},
4581,4581,13117067,13117130510,13117007,142,13117,Forsyth,1423.424247,{0AB29538-398D-4B78-9039-323292529476},
4582,4582,13117066,13117130510,13117007,142,13117,Forsyth,1715.208824,{FBB41F88-65C1-4381-B805-7CC91DCCC7C7},
4583,4583,13117066,13117130510,13117007,142,13117,Forsyth,847.778396,{C8D9815E-1D79-40C9-BC39-657C70FBEB9D},
4584,4584,13117066,13117130510,13117007,142,13117,Forsyth,152.911998,{4661948A-71F9-4B14-8308-47BE7536DF8D},
4585,4585,13117056,13117130406,13117007,142,13117,Forsyth,76.931916,{53941831-9D52-4BE5-9DD0-B1B46B592584},
4586,4586,13117056,13117130406,13117007,142,13117,Forsyth,360.576649,{7DFE35DA-40CC-41A7-AD04-534557983715},
4587,4587,13117056,13117130406,13117007,142,13117,Forsyth,502.665634,{CC5C5F36-E269-40B3-8A9C-9EBC3979BCE0},
4588,4588,13117055,13117130406,13117007,142,13117,Forsyth,816.751202,{F178C3E4-0BB1-46CC-8B58-B5A61137E311},
4589,4589,13117052,13117130404,13117007,142,13117,Forsyth,150.511984,{DB55C235-9E11-4F1D-995C-69D334E1029E},
4590,4590,13117052,13117130404,13117007,142,13117,Forsyth,311.686728,{4FCFFFAB-FF5C-4AD9-9037-8EA982627CF3},
4591,4591,13117052,13117130404,13117007,142,13117,Forsyth,603.76372,{58BF66D3-3471-4482-BB51-BAE368C7353B},
4592,4592,13117051,13117130404,13117007,142,13117,Forsyth,552.797689,{B0B7D4C8-894F-405B-AC47-669B356F21F1},
4593,4593,13117053,13117130306,13117007,142,13117,Forsyth,1084.41555,{846D3E01-E4A0-4CB5-8E52-A038F106BC93},
4594,4594,13117054,13117130306,13117007,142,13117,Forsyth,341.456505,{E54C6867-0981-4091-ACE7-D76FC56AFA09},
4595,4595,13117054,13117130306,13117007,142,13117,Forsyth,601.508373,{4B4F39E6-9B80-4D50-916B-16DF55ADF81D},
4596,4596,13117057,13117130304,13117007,142,13117,Forsyth,316.405635,{27D9A05D-F103-4A87-B4B6-83F3A40A19E1},
4597,4597,13117057,13117130304,13117007,142,13117,Forsyth,1184.666936,{5A6FCCB1-057D-490B-9142-76844E36FF0D},
4598,4598,13117058,13117130304,13117007,142,13117,Forsyth,583.37932,{55D6A792-A65E-42A0-95D4-54BCF891B263},
