OBJECTID,GEOID10,NAME10,PLNG_REGIO,last_edited_date,Percent_BA_or_Higher,Median_household_income,GlobalID,Pop_Change_per_SqMi_2000_2010,Pct_HH_wBroadandAccess_5isBest
916,13013180106,1801.06,ARC 20,2015-05-19T14:17:39.000Z,12.8,50238,{A4793ED7-603B-4564-9317-ACB19BE1C345},-40.4,4
917,13013180103,1801.03,ARC 20,2015-05-19T14:17:39.000Z,28.3,67146,{6277CC7D-6113-4EA2-A88F-32A68C051CD8},256.1,3
918,13013180401,1804.01,ARC 20,2015-05-19T14:17:39.000Z,19.4,63633,{B898201D-A1BC-4D9A-9131-32543AD024A9},152.5,4
919,13013180203,1802.03,ARC 20,2015-05-19T14:17:39.000Z,5.3,35972,{B8CC8238-313C-49CA-9F71-6211780D0A51},188.2,3
920,13013180503,1805.03,ARC 20,2015-05-19T14:17:39.000Z,23.7,60297,{F8D04715-9584-4D71-A471-B0C815588876},335.8,4
921,13013180502,1805.02,ARC 20,2015-05-19T14:17:39.000Z,14.6,46821,{D0C9042A-CC75-41EC-A1F6-DE1BA0FEE134},100.7,4
922,13013180204,1802.04,ARC 20,2015-05-19T14:17:39.000Z,18.9,44200,{CE33A062-8DAA-48D4-B252-8A7C7EDA6F2B},88.4,3
923,13013180501,1805.01,ARC 20,2015-05-19T14:17:39.000Z,17.4,54402,{B5EC8B05-EF41-4B90-B776-23E8A962108B},251,5
924,13013180301,1803.01,ARC 20,2015-05-19T14:17:39.000Z,28,60625,{0071C550-6158-4A9A-B368-FDCD1741424E},86.1,4
925,13013180302,1803.02,ARC 20,2015-05-19T14:17:39.000Z,19.1,60041,{F36BF882-E994-49EE-A4C3-DA669CBD9DA4},244.7,5
926,13013180105,1801.05,ARC 20,2015-05-19T14:17:39.000Z,10.7,49327,{3C668F6B-D427-4A6D-9325-1C1F9C2C430D},75.9,4
927,13013180104,1801.04,ARC 20,2015-05-19T14:17:39.000Z,9.8,53125,{804DE770-09D3-4DC7-9B43-7668B03FE65A},3.8,4
928,13013180107,1801.07,ARC 20,2015-05-19T14:17:39.000Z,10.2,40665,{77690FD7-44EB-49B7-B3C3-188412A4A85F},24.7,4
929,13013180108,1801.08,ARC 20,2015-05-19T14:17:39.000Z,13.5,56354,{B2C3FE40-3007-457C-A0CD-F9D9D63FF655},-4.4,4
930,13223120104,1201.04,ARC 20,2015-05-19T14:17:39.000Z,11.6,65886,{20499670-8558-484B-A3AB-4ACD5C03A015},30.1,4
931,13223120604,1206.04,ARC 20,2015-05-19T14:17:39.000Z,15.6,62938,{4CE257D4-74B4-4D4A-B0A0-8A5F2E28EDE0},226.3,4
932,13223120601,1206.01,ARC 20,2015-05-19T14:17:39.000Z,31,60475,{E07F1D01-0D43-49FB-BAF7-BAB8FDC9590C},366.3,3
933,13223120603,1206.03,ARC 20,2015-05-19T14:17:39.000Z,22.9,58711,{41E2D18D-CB1D-4649-BC5A-948F34731684},287.5,3
934,13223120501,1205.01,ARC 20,2015-05-19T14:17:39.000Z,20.9,52301,{B683062F-15A9-4C0D-A42E-19031CC80A96},307.5,4
935,13223120203,1202.03,ARC 20,2015-05-19T14:17:39.000Z,14.6,65034,{CAE2F897-5AA6-4CED-B6FF-22E1A23F862F},203.8,4
936,13223120101,1201.01,ARC 20,2015-05-19T14:17:39.000Z,44.3,87562,{464AEF9C-4A05-441F-9AD2-5AECA6253707},496.5,3
937,13223120502,1205.02,ARC 20,2015-05-19T14:17:39.000Z,22.6,61014,{3B652B78-207B-42FC-BBC7-C7DBF2DD6CC2},174.7,4
938,13223120503,1205.03,ARC 20,2015-05-19T14:17:39.000Z,21.3,61397,{C74DF151-82E9-4D71-8EAD-418D55813943},231.1,4
939,13223120605,1206.05,ARC 20,2015-05-19T14:17:39.000Z,17.6,61912,{9A3648E5-5430-4A1E-A329-BE788797EDEF},164.4,4
940,13223120602,1206.02,ARC 20,2015-05-19T14:17:39.000Z,21,57821,{02229725-A384-43BA-AA4D-E528984FE2B7},310.7,3
941,13223120204,1202.04,ARC 20,2015-05-19T14:17:39.000Z,22.9,53934,{28D2792C-B731-4C3D-99C8-80728184777F},409.7,4
942,13223120301,1203.01,ARC 20,2015-05-19T14:17:39.000Z,24.1,56370,{87AB6398-8877-4CBE-921A-73ADC8F1D884},240.3,4
943,13223120303,1203.03,ARC 20,2015-05-19T14:17:39.000Z,15.8,60600,{C31C38B5-53D9-48CA-B662-3C7E3B94EE11},32.9,4
944,13223120102,1201.02,ARC 20,2015-05-19T14:17:39.000Z,32.3,76794,{3F15D6AE-3D00-494B-8677-36491FD1FF3E},490.2,4
945,13223120103,1201.03,ARC 20,2015-05-19T14:17:39.000Z,27,77835,{A50B1CAE-4957-46C7-9CC9-5AB4D81F52D6},189,4
946,13223120302,1203.02,ARC 20,2015-05-19T14:17:39.000Z,17.6,45634,{4D9D6A5F-2472-4931-83E5-E310B2F22649},243.1,3
947,13223120202,1202.02,ARC 20,2015-05-19T14:17:39.000Z,27.6,62659,{B64DEA5F-4C35-48A4-B030-F4E3C5E26AC0},463.1,4
948,13223120400,1204,ARC 20,2015-05-19T14:17:39.000Z,15.3,54245,{A8BE2E8D-2047-4EA7-B440-4E9B012CBF9F},105.9,3
