OBJECTID,MAXGISID,FACILITY_ID,LAKENAME,SUBDIVISION_NAME,EST_DEPTH,ACCESSIBLE,ACCESS_REMARKS,INSTALLDATE,ABANDONED,JURISDICTION,LANDDISTRICT,LANDLOT,PLTBKNUM,PLTBKPG,FEMA_ZONE,EPD_REACH_NAME,EPD_CRITERION_VIOLATED,EPD_POTENTIAL_CAUSES,EPD_IMPAIRED_CATEGORY,EPD_IMPAIRED_PRIORITY,EPD_IMPAIRED_NOTES,EPD_305B_303D_LIST,EPD_IMPAIRED_WATERSHED,EPD_IMPAIRED_USE,LOCATIONVERIFIED,MAPDATE,IMAGES,BRE,REMARKS,EDITOR,EDITDATE,COLLECTED_BY,INVENTORY_DATE,SURVEY_METH,INSIDE_COBB_COUNTY,shapearea,shapelen
608360,,LK2000890001,Jiles Cove Lake,Jiles Cove,,,,,,PRIVATE,20,89,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,72061.3548364935,1236.64584339243
608361,,PD2001020001,McGuire Pond,N/A,,,,,,PRIVATE,20,102,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:45:07.000Z,,,ORTHO,YES,37938.908545651,771.907711724759
608362,,LK2002030001,Westover Lake,Westover,,,,,,PRIVATE,20,203,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-06-08T14:57:56.000Z,,,ORTHO,YES,81266.7233367909,1438.61587535017
608363,,PD2002160001,Stilesboro Crossing Pond,Stilesboro Crossing,,,,,,PRIVATE,20,216,,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:46:47.000Z,,,ORTHO,YES,10573.0856788003,381.838517968891
608364,,PD2002170001,Baker No. 2 Pond,N/A,,,,,,PRIVATE,20,217,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,19210.851202476,608.124545796075
608365,,LK2002550001,Sullivan Lake,N/A,,,,,,PRIVATE,20,255,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,68688.0361778683,1126.69848214008
608366,,PD2002560001,Giles Pond,N/A,,,,,,PRIVATE,20,256,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,27002.665386688,703.600028721172
608367,,LK2003180001,Schiesser Lake,N/A,,,,,,PRIVATE,20,318,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,87930.2193576038,1281.54372661351
608368,,PD1901020001,Wright No. 1 Pond,N/A,,,,,,PRIVATE,19,102,,,Zone X Shaded,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:45:12.000Z,,,ORTHO,YES,18022.6837457254,505.98651455176
608369,,LK1902520001,Lorings Square Lake,Lorings Square,,,,,,PRIVATE,19,252,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:40:03.000Z,,,ORTHO,YES,60640.4926860083,1494.24952576287
608370,,PD2003270001,Stokes Pond,N/A,,,,,,PRIVATE,20,327,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,30317.6806311442,687.569262346166
608371,,LK2003250001,Alderwoods Lake,N/A,,YES,,,NO,PRIVATE,20,325,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T18:25:25.000Z,,,ORTHO,YES,63377.8349749395,1117.19546595185
608372,,PD1611530001,Oakton Pond Pond,Oakton Pond ,,,,,,PRIVATE,16,1153,,,Zone X,,,,,,,Not on EPA List,,,,,,,Cobb Road is Dam,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,20102.4909185697,634.039259393076
608373,,PD1602160001,White Pond,N/A,,,,,,PRIVATE,16,216,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,11517.1696878472,508.536812507804
608374,,PD2000570001,Bean Pond,N/A,,,,,,PRIVATE,20,57,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,29899.0298410968,640.823326803342
608375,,LK1603440001,North Ridge Lake,North Ridge, ,,,,,PRIVATE,16,344,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:46:38.000Z,,,ORTHO,YES,126130.62650151,1606.10873343202
608376,,PD1604540001,Fox Pond,N/A, ,,,,,PRIVATE,16,454,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:47:16.000Z,,,ORTHO,YES,42381.5343476837,943.209377310939
608377,,PD1604110001,Howell Pond,N/A, ,,,,,PRIVATE,16,411,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:47:17.000Z,,,ORTHO,YES,33274.6715904595,859.081917903498
608378,,LK1602650001,Breitkreuz Lake,N/A, ,,,,,PRIVATE,16,265,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:46:56.000Z,,,ORTHO,YES,81311.0087138137,1279.56196508326
608379,,LK1601780001,Cobb County No. 11 Lake,Mabry Park Lake, ,YES,,,NO,CCPARKS,16,178,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T18:22:57.000Z,,,ORTHO,YES,53649.0270483008,1218.6613193487
608380,,LK0100460001,Broadwell Manor Lake,Broadwell Manor, ,,,,NO,PRIVATE,1,46,,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:30:36.000Z,,,ORTHO,YES,71225.8760189545,1660.19310036515
608381,,LK0100480001,Giham Lake,N/A, ,YES,,,NO,PRIVATE,1,48,,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:30:30.000Z,,,ORTHO,YES,899990.746988003,8200.53929599301
608382,,PD1608250001,Tall Pines Pond,Tall Pines,,,,,,PRIVATE,16,825,,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:31:56.000Z,,,ORTHO,YES,23632.0155960375,796.273510139435
608383,,PD1602650001,Steinhauer Pond,N/A,,,,,,PRIVATE,16,265,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,15660.4140101042,597.659048366826
608384,,LK1607510001,Blake Ford Lake,Blake Ford, ,,,,,PRIVATE,16,751,,,Zone X Shaded,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:47:03.000Z,,,ORTHO,YES,274075.455467576,3048.37955862593
608385,,PD1607500002,Sewell Farms No. 3 Pond,Sewell Farms,,,,,,PRIVATE,16,750,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:32:08.000Z,,,ORTHO,YES,26003.3350339291,849.845789473995
608386,,PD1607620001,Epson Downs Pond,Epson Downs,,,,,,PRIVATE,16,762,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,25163.1343505039,702.25114145352
608387,,PD1607630001,Sewell Farms No. 2 Pond,Sewell Farms,,,,,,PRIVATE,16,763,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,20075.4219123155,588.78054341298
608388,,PD1607500001,Sewell Farms No. 1 Pond,Sewell Farms,,,,,,PRIVATE,16,750,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:32:12.000Z,,,ORTHO,YES,11883.8646783585,505.728428298789
608389,,LK1609230001,Weskt Oak Commons Lake,West Oak Commons,,,,,,PRIVATE,16,923,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,93918.3897738397,1315.31237916742
608390,,LK1607780001,Saint Charles Square Lake,N/A, ,,,,,PRIVATE,16,778,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:46:30.000Z,,,ORTHO,YES,89546.468071645,1706.29555071146
608391,,PD1604240001,Addison  Heights Pond,N/A,,YES,,,NO,PRIVATE,16,424,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T18:25:20.000Z,,,ORTHO,YES,34931.3942365632,738.523654003439
608392,,PD1604420001,Carroll Pond,N/A,,,,,,PRIVATE,16,442,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,5263.94735578389,307.737818129886
608393,,LK1601590001,Meier Lake,N/A,  ,,,,,PRIVATE,16,159,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road - Dam Breach Model,YAGADJ,2016-04-20T13:24:16.000Z,,,ORTHO,YES,135032.688021357,1644.1779827956
608395,,PD2003390001,The Hermitage Pond,The Hermitage,,,,,,PRIVATE,20,339,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,26987.8495666218,905.559276502535
608396,,PD1612270001,Mountain View Pond,Mountain View,,,,,,PRIVATE,16,1227,,,Zone X,,,,,,,Not on EPA List,,,,,,,Cobb Road is Dam,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,41200.5019781004,1197.42471691364
608397,,LK1701450001,Marietta No. 1 Lake,N/A,,YES,,,NO,MARIETTA,17,145,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:57:21.000Z,,,ORTHO,YES,178458.419208375,2749.71071470685
608398,,PD1612260001,City of Marietta No. 1 Pond,N/A,,YES,,,NO,MARIETTA,16,1226,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:57:23.000Z,,,ORTHO,YES,34025.9433342307,740.669638147392
608399,,LK1612260001,City of Marietta No. 1 Lake,N/A,,YES,,,NO,MARIETTA,16,1226,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:57:25.000Z,,,ORTHO,YES,25128.8829635555,700.602180493192
608400,,PD1908090001,Stansel Pond,N/A,,,,,,PRIVATE,19,809,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,27319.2690109708,697.702142923878
608401,,LK1908080001,Toombs Lake,N/A,,,,,,PRIVATE,19,808,,,Zone X Shaded,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,165389.458730862,1883.69384219235
608402,,PD1907450001,Harris No. 1 Pond,N/A,,,,,,PRIVATE,19,745,,,Zone X Shaded,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,42619.0454287283,852.563326803284
608403,,PD1906710001,Holtzclaw No. 1 Pond,N/A,,,,,,PRIVATE,19,671,,,Zone X Shaded,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,35498.3440767827,946.535914239907
608404,,PD1908100001,Lester Pond,N/A,,,,,,PRIVATE,19,810,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,10757.3446679239,430.893164369595
608405,,PD1908100002,Leija Pond,N/A,,,,,,PRIVATE,19,810,,,Zone X,,,,,,,Not on EPA List,,,,,,,Cobb Road is Dam,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,16861.0248148968,545.934830946155
608406,,PD1908830002,Storey Pond,N/A,,,,,,PRIVATE,19,883,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,16534.6388722985,526.803563609957
608407,,PD1908830001,Landrum Pond,N/A,,,,,,PRIVATE,19,883,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,4008.40193662801,252.595963821568
608409,,PD1904380001,Barrett Pond,N/A,,,,,,PRIVATE,19,438,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,42895.1683136637,954.077330683582
608410,,PD0100500001,Childers Pond Pond,Childers Pond,,,,,NO,PRIVATE,1,50,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-06-04T19:24:50.000Z,,,ORTHO,YES,9316.27534554747,379.066063689082
608412,,LK2002060001,Ellison Lake Lake,Overlook at Ellison Lakes,,YES,,,NO,NRCS,20,206,,,Zone A,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road - aka: Noonday Creek Lake Structure No. 9,YAGADJ,2016-01-13T16:02:12.000Z,,,ORTHO,YES,532809.175964611,4101.20824998344
608413,,LK2002150001,Overlook at Marietta Cty. Club Lake,The Overlook at Marietta Country Club,,,,,,PRIVATE,20,215,,,Zone A,,,,,,,Not on EPA List,,,ORTHO,,,,Railroad is Dam - aka: Murrays Lake ,YAGADJ,2015-06-04T19:29:05.000Z,,,ORTHO,YES,1233332.52181143,11666.5222101119
608414,,PD1901390001,Synovus Pond,N/A,,,,,,PRIVATE,19,139,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,21986.0008462611,692.507581224267
608415,,PD1900600001,Hobbs Pond,N/A,,,,,,PRIVATE,19,60,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:43:26.000Z,,,ORTHO,YES,4450.97119744432,259.395744081455
608416,,PD1901340001,Valley View Farms No. 1 Pond,Valley View Farms,,,,,,PRIVATE,19,134,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,19821.2090393447,573.207844100244
608417,,PD2002720001,The Estates at Old Mountain Pond,The Estates at Old Mountain,,,,,,PRIVATE,20,272,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,20007.149209356,628.120637026393
608418,,LK2002380001,Sutters Pond Lake,Sutters Pond,,,,,,PRIVATE,20,238,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-07T00:00:00.000Z,,,ORTHO,YES,286421.422273613,3087.17716164729
608419,,PD1901340002,Valley View Farms No. 2 Pond,Valley View Farms,,,,,,PRIVATE,19,134,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,2011-11-01T00:00:00.000Z,ORTHO,YES,11876.3414342939,475.902822868143
608420,,PD1900560002,Akridge Pond,N/A,,YES,,,NO,PRIVATE,19,56,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Cobb Road is Dam,YAGADJ,2015-05-11T18:25:23.000Z,,,ORTHO,YES,18057.2793037268,627.556410907403
608421,,LK1807770001,Mableton Lodge Lake,N/A,,,,,,PRIVATE,18,777,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,48991.8312637041,1000.14434781667
608422,,PD1606100001,Wright No. 3 Pond,N/A,,YES,,,NO,PRIVATE,16,610,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:51:56.000Z,,,ORTHO,YES,8329.3248250792,420.376429932466
608423,,LK1605340001,Rising Sun Lake,Rising Sun, ,YES,,,NO,PRIVATE,16,534,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:48:06.000Z,,,ORTHO,YES,51405.2730410452,897.29006228085
608424,,LK1710990001,Atlanta Country Club No. 7 Lake,Atlanta Country Club,,YES,,,,PRIVATE,17,1099,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-06-04T19:22:55.000Z,,,ORTHO,YES,66351.0141315328,1173.4816340756
608426,,PD2001090001,Dobbins Pond,N/A,,YES,,,NO,PRIVATE,20,109,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:52:11.000Z,,,ORTHO,YES,9543.60620437443,404.011354661232
608427,,LK1900070001,Southern Lake,N/A,,,,,,PRIVATE,19,7,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-07-13T14:26:37.000Z,,,ORTHO,YES,206800.172570087,2358.61215975411
608428,,PD2001840001,Okelley Pond,N/A,,,,,,PRIVATE,20,184,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,23165.2496127762,777.109835506518
608429,,LK2001810001,Cloud Lake,N/A,,,,,,PRIVATE,20,181,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T18:23:18.000Z,,,ORTHO,YES,67812.5461995392,1449.90454970925
608430,,LK2001030001,Heritage Club No. 1 Lake,Heritage Club,,,,,,PRIVATE,20,103,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:44:13.000Z,,,ORTHO,YES,56182.5755265826,949.045510400391
608431,,LK2001030002,Heritage Club No. 2 Lake,Heritage Club,,,,,,PRIVATE,20,103,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road,YAGADJ,2015-05-11T17:44:16.000Z,,,ORTHO,YES,67265.3382231344,1331.93913212893
608432,,LK2002400001,Sentinal Walk Lake,Sentinal Walk Lake,,,,,,PRIVATE,20,240,,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:46:38.000Z,,,ORTHO,YES,54112.7130641526,1104.22080267748
608433,,LK2002570001,Maree Lale,Woodbridge at Hamilton Lake,,,,,,PRIVATE,20,257,,,Zone X Shaded,,,,,,,Not on EPA List,,,,,,,Dam Not Road - aka: Maree Lale,ss\yagadj,2015-01-07T00:00:00.000Z,,,ORTHO,YES,275951.036255722,2928.42859202807
608434,,LK1805090001,Kings Lake Townhomes Lake,Kings Lake Townhomes,,,,,,PRIVATE,18,509,,,Zone A,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,121731.236080668,2297.8986557045
608435,,LK1802840001,Stamps Lake,N/A,,,,,,PRIVATE,18,284,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:45:03.000Z,,,ORTHO,YES,67954.1440884818,1135.61339031287
608436,,LK1801710001,Riverview Lake,N/A,,,,,,PRIVATE,18,171,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:45:07.000Z,,,ORTHO,YES,57632.2419363117,1128.53136328495
608437,,PD1802910001,Gannt Pond,N/A,,,,,,PRIVATE,18,291,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,13217.123245876,531.718974097133
608438,,PD1710030001,Terrell Mill Pond,Terrell Mill Estates,,,,,,PRIVATE,17,1003,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,24719.6888001781,626.344402636616
608439,,LK1905700001,Fraser Lake,N/A,,,,,,PRIVATE,19,570,,,Zone A,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-07T00:00:00.000Z,,,ORTHO,YES,247955.352763799,2797.16265047544
608440,,LK2000930001,Bozeman Lake,Pinetree Country Club,,,,,,PRIVATE,20,93,,,Zone AE,,,,,,,Not on EPA List,,,ORTHO,,,,Dam Not Road - aka: Bozeman :Lake,YAGADJ,2018-05-18T19:36:09.000Z,,,ORTHO,YES,402016.79257087,3738.49867386592
608441,,LK1603560001,Upper Chastain Lake,Chastain Lakes, ,YES,,,NO,PRIVATE,16,356,,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2018-05-18T20:01:27.000Z,,,ORTHO,YES,365549.439219866,3735.2210061953
608442,,LK2002540001,Tanner Lake Etates Lake,Tanner Lake Estates,,,,,,PRIVATE,20,254,,,Zone X,,,,,,,Not on EPA List,,,,,,,Cobb Road is Dam,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,71420.0812815675,1483.1377186856
608443,,LK2003180002,Everleigh Estates Lake,Everleigh Estates,,,,,,PRIVATE,20,318,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road - aka: Presley lake,ss\yagadj,2015-01-07T00:00:00.000Z,,,ORTHO,YES,69539.8386883553,1182.31063627948
608444,,PD2001310001,Pintree Country Club Pond,Pinetree Country Club,,,,,,PRIVATE,20,131,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,13212.5217729314,477.86316613337
608445,,LK1608510001,West Oak Center Lake,West Oak Center,,,,,,PRIVATE,16,851,,,Zone X Shaded,,,,,,,Not on EPA List,,,,,,,Cobb Road is Dam,ss\yagadj,2015-01-07T00:00:00.000Z,,,ORTHO,YES,158356.534878939,2096.67362279932
608447,,LK1604040002,Carter No. 2 Lake,N/A, ,,,,,PRIVATE,16,404,404,,Zone AE,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:31:04.000Z,,,ORTHO,YES,109882.006964708,1547.8861543124
608448,,LK1701850001,Collins Lake Lake,Collins Lake,,YES,,,NO,PRIVATE,17,185,,,Zone A,,,,,,,Not on EPA List,,,ORTHO,,,,Cobb Road is Dam,YAGADJ,2015-05-11T18:22:32.000Z,,,ORTHO,YES,93763.0285946929,1721.87096052656
608449,,PD1701730002,KumarPond,N/A,,YES,,,NO,PRIVATE,17,173,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-07-13T14:50:57.000Z,,,ORTHO,YES,13339.2802319643,559.399700212005
608450,,LK1701730001,Kumar 1,N/A,,,,,,PRIVATE,17,173,,,Zone A,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,58134.5079184722,1122.16708497617
608451,,PD1700280001,Pickens Pond,N/A,,,,,,PRIVATE,17,28,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,37894.6607449662,853.568463517306
608453,,LK1800480001,Mount Harmony Gardens Lake,N/A,,YES,,,NO,PRIVATE,18,48,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T18:28:35.000Z,,,ORTHO,YES,152802.582382148,2219.34502072044
608454,,LK1807000001,Careca Lake,N/A,,YES,,,NO,PRIVATE,18,700,,,Zone A,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T17:51:57.000Z,,,ORTHO,YES,135590.875077133,2306.44462749381
608455,,PD1701190001,White Pond,N/A,,,,,,PRIVATE,17,119,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,19927.6392192304,623.158562492734
608456,,PD2002210001,Delany Properties Pond,N/A,,,,,,PRIVATE,20,221,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-04-16T12:41:17.000Z,,,ORTHO,YES,21129.7819061954,557.232300637757
608457,,LK2002320001,Burnt Hickory Lakes No. 2 Lake,Burnt Hickory Lakes,,,,,,PRIVATE,20,232,,,Zone A,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,87546.5772202368,2516.40830180404
608458,,LK2002330001,Schwickerath Lake 1,N/A,,,,,,PRIVATE,20,233,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,44673.1798160572,784.578641974954
608459,,LK2001870001,Bob Lake,Camden Pointe ,,,,,,PRIVATE,20,187,,,Zone A,,,,,,,Not on EPA List,,,,,,,Dam Not Road - aka: Bobe Lake,YAGADJ,2018-05-18T19:34:05.000Z,,,ORTHO,YES,302613.082399419,3878.87092113439
608460,,PD1600470001,Evans Pond,N/A,,,,,,PRIVATE,16,47,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,13078.7338025634,601.405380990712
608461,,PD1607520001,Cedar Hill Estates Pond,Cedar Hill Estates,,,,,,PRIVATE,16,752,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,13677.8879486104,1170.93198322091
608462,,PD2001990001,Burkly Pond,N/A,,,,,,PRIVATE,20,199,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,30398.8537875337,865.416300529374
608463,,PD2000760002,Lee Janella Brand Pond,N/A,,YES,,,NO,PRIVATE,20,76,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T18:29:20.000Z,,,ORTHO,YES,7207.75064991606,429.093421274652
608464,,LK1905740001,Cobb County No. 7 Lake,Jackson Yarbrough Property Park,,YES,,,NO,CCPARKS,19,574,,,Zone X,,,,,,,Not on EPA List,,,ORTHO,,,,Cobb Road is Dam,YAGADJ,2015-05-11T18:31:33.000Z,,,ORTHO,YES,86119.1199892577,1287.64949403286
608465,,PD2001410001,KeystoneReal Estate  Pond,N/A,,,,,,PRIVATE,20,141,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,31095.3381230536,828.686123231245
608466,,PD1610640002,Bentley Farm No. 2 Pond,N/A,,YES,,,NO,PRIVATE,16,1064,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,YAGADJ,2015-05-11T18:29:05.000Z,,,ORTHO,YES,15091.7350593254,549.31016459779
608467,,PD1902520001,Lorings Square No. 2 Pond,Lorings Square,,,,,,PRIVATE,19,252,,,Zone X,,,,,,,Not on EPA List,,,,,,,Dam Not Road,ss\yagadj,2015-01-21T00:00:00.000Z,,,ORTHO,YES,17653.1076236135,532.904556085178
