X,Y,OBJECTID,Name,Acres,Sq_Miles,County20,County10,Under_18_years,Pct_Under_18_years,Num_18_29_years,Pct_18_29_years,Num_30_44_years,Pct_30_44_years,Num_45_64_years,Pct_45_64_years,Num_65_years_and_over,Pct_65_years_and_over,Median_Age,White,Pct_White,Black_African_American,Pct_Black_African_American,Asian,Pct_Asian,Other_two_races,Pct_Other_two_races,Hispanic_Latino_all_races,Pct_Hispanic_Latino_all_races,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-83.851094583476183,33.745226613068333,493,Walnut Grove,1831.68005371,2.86199999,yes, ,401,29.1,258,18.7,203,14.7,383,27.8,132,9.6,32.3,1098,79.7,84,6.1,0,0,50,3.6,146,10.6,{8D021938-09FB-48DB-8EA2-42BA6710F629},,,,
-84.516908734947606,33.864225203010221,494,Smyrna,9733.99023438,15.20940018,yes,yes,12464,22.2,9713,17.3,17125,30.5,12408,22.1,4379,7.8,34.4,25715,45.8,17686,31.5,3930,7,730,1.3,8085,14.4,{5756FBE1-F72B-40C3-BB37-1FDBDDE63810},,,,
-84.275051325311409,33.906742790991956,495,Doraville,2269.69995117,3.54641008,yes,yes,2898,26.6,2168,19.9,2746,25.2,2354,21.6,730,6.7,31.5,2419,22.2,1351,12.4,1308,12,294,2.7,5513,50.6,{70D1C6B3-CECF-4EEC-86E9-0702DF00ADD9},,,,
-84.312237047779547,33.941761616221783,496,Dunwoody,8476.19042969,13.24400043,yes,yes,11940,24.5,6579,13.5,13060,26.8,11062,22.7,6140,12.6,36.3,31335,64.3,4922,10.1,6530,13.4,1170,2.4,4776,9.8,{05F0A939-8160-4A21-83D4-7437589038F2},,,,
-84.842636755119841,33.915224162032786,497,Dallas,4480.72998047,7.00114012,yes, ,3964,30.8,1918,14.9,3153,24.5,2677,20.8,1158,9,32.3,5521,42.9,4968,38.6,360,2.8,154,1.2,1866,14.5,{F2DB0C81-D4D5-47F5-9996-EAA9AF1B3157},,,,
-85.029312211288186,33.732804805552739,498,Temple,4765.77001953,7.44651985,yes, ,1186,27.5,638,14.8,1104,25.6,884,20.5,496,11.5,33.7,2963,68.7,1156,26.8,0,0,0,0,194,4.5,{A4F88D76-7DE0-45F1-A0DB-DD9EFFDD7F30},,,,
-85.253301327658406,33.5397346425083,499,Bowdon,2390.07006836,3.7344799,yes, ,508,24.5,276,13.3,280,13.5,593,28.6,419,20.2,44,1409,68,510,24.6,0,0,131,6.3,23,1.1,{353C4626-A8E8-4D6E-B0BC-21F9537981D6},,,,
-84.29669291714923,33.771187231814118,500,Decatur,2767.83007813,4.32473993,yes,yes,5709,26,3316,15.1,5160,23.5,5467,24.9,2305,10.5,35.9,14953,68.1,4743,21.6,966,4.4,593,2.7,703,3.2,{54CA990C-D31F-49D2-B909-8E27E8ACA255},,,,
-83.709121816291415,33.937503059980436,501,Bethlehem,1471.89001465,2.29982996,yes, ,183,27.3,58,8.7,195,29,151,22.5,83,12.4,39.7,554,82.5,11,1.7,8,1.2,17,2.5,81,12,{423E91FB-81A6-413B-8156-FCC531E50C01},,,,
-83.720903192575122,33.992463817842072,502,Winder,8141.43017578,12.72099972,yes, ,4680,30.3,2394,15.5,3012,19.5,3352,21.7,2008,13,33.3,10736,69.5,2811,18.2,263,1.7,541,3.5,1097,7.1,{BB9306D6-04E0-4B11-8019-6F7C2DC62E05},,,,
-84.76965549570842,33.286161658521095,503,Moreland,499.70901489,0.78079599,yes, ,126,29.9,27,6.5,115,27.3,106,25,47,11.2,39.1,293,69.4,121,28.7,0,0,2,0.5,6,1.4,{56BEFEDD-D41D-46A2-94B3-AF42BE373635},,,,
-84.774649366800546,33.376773447632559,504,Newnan,11933.59960938,18.64629936,yes, ,11001,29.5,6228,16.7,8241,22.1,8129,21.8,3655,9.8,33.3,20883,56,10404,27.9,932,2.5,858,2.3,4251,11.4,{6C48CE1E-8BA9-4C91-B7DC-379805E21C32},,,,
-84.553248491392267,33.309696701262823,505,Senoia,3525.39990234,5.50844002,yes, ,1149,28.2,794,19.5,1035,25.4,794,19.5,297,7.3,31.1,2851,70,819,20.1,126,3.1,12,0.3,265,6.5,{E73E8F97-7C1A-4F0F-9BFF-2B18E8A94C7D},,,,
-84.648962872260583,33.340864736683635,506,Sharpsburg,343.91500854,0.53736699,yes, ,64,18.1,74,20.9,88,24.8,109,30.9,18,5.2,39.8,259,73.2,65,18.5,0,0,14,3.9,16,4.4,{3BE72FE5-81EC-4A6E-97AB-31177D99C9FE},,,,
-84.637103793347165,33.325960499099196,507,Turin,815.93597412,1.27489996,yes, ,118,34.4,23,6.6,108,31.6,58,16.9,36,10.5,35,310,90.4,27,8,0,0,0,0,5,1.6,{748255B0-EECE-45E4-A67D-DBAE819EADF7},,,,
-84.003922477213564,33.856105846488163,508,Snellville,6713.37011719,10.48960018,yes,yes,4775,24.2,2743,13.9,3710,18.8,5624,28.5,2861,14.5,40.7,9413,47.7,6354,32.2,1046,5.3,414,2.1,2506,12.7,{09F90805-9044-4942-87EF-E55279BAA5CD},,,,
-83.992578039766144,33.952373945459541,509,Lawrenceville,8580.13964844,13.40649986,yes,yes,8660,28.4,4879,16,6221,20.4,7227,23.7,3537,11.6,34.6,10795,35.4,10337,33.9,1860,6.1,1006,3.3,6495,21.3,{B949DDA3-5321-4834-8AAD-CA3291FE9527},,,,
-83.893710519324202,33.980852514875849,510,Dacula,3149.36010742,4.92087984,yes,yes,1732,32.5,661,12.4,1146,21.5,1199,22.5,592,11.1,33.9,2809,52.7,677,12.7,0,0,43,0.8,1807,33.9,{6CF62BD2-68EE-400D-9BB4-BF355F9A445B},,,,
-84.184175631035316,33.979705296837729,511,Berkeley Lake,1096.59997559,1.71343005,yes,yes,393,19.4,190,9.4,237,11.7,864,42.7,338,16.7,49.2,1467,72.5,109,5.4,281,13.9,34,1.7,134,6.6,{E0D20E86-4F42-4194-A80C-8C02229F44A0},,,,
-84.206976294644477,33.937993955311612,512,Norcross,3855.66992188,6.02447987,yes,yes,5406,32.5,2412,14.5,5173,31.1,2844,17.1,798,4.8,31.8,3327,20,3011,18.1,2229,13.4,266,1.6,7818,47,{22845F24-31BF-40F3-A431-DA35E5B50F4A},,,,
-84.231956065184292,33.966671519328038,513,Peachtree Corners,10531.79980469,16.45599937,yes,yes,10490,25.6,6884,16.8,9138,22.3,11228,27.4,3196,7.8,35.3,20366,49.7,9917,24.2,3442,8.4,902,2.2,6352,15.5,{5DD2B6D9-1ACC-4BAE-95A7-C6E6C1760F6C},,,,
-84.056063307249616,34.108011757207308,514,Sugar Hill,6745.62988281,10.53999996,yes,yes,6154,28.3,3393,15.6,5002,23,5741,26.4,1457,6.7,35.5,13287,61.1,2283,10.5,1283,5.9,370,1.7,4523,20.8,{3A11E74F-449E-4DEB-9EA2-7B18267E9C25},,,,
-84.068704537583415,34.050667453129208,515,Suwanee,6999.31982422,10.93640041,yes,yes,5571,29.8,2281,12.2,4430,23.7,4954,26.5,1477,7.9,35.3,11833,63.3,1608,8.6,2860,15.3,243,1.3,2150,11.5,{7A607BEB-24A4-4DB6-9B4B-EA2BA7908F45},,,,
-83.895852407895475,33.835147442713712,516,Loganville,4748.70996094,7.41985989,yes,yes,3003,26.7,1878,16.7,2340,20.8,2362,21,1665,14.8,34.5,7266,64.6,2272,20.2,315,2.8,607,5.4,787,7,{1288BF56-049D-4946-8F93-7C88C0AF6F1F},,,,
-84.668957974896827,34.056466088946109,517,Acworth,5660.68017578,8.84480953,yes,yes,5953,26.9,3629,16.4,5488,24.8,5068,22.9,1992,9,35.4,11641,52.6,6551,29.6,1018,4.6,686,3.1,2235,10.1,{BB858805-1A64-463E-A440-B78763AA18BB},,,,
-84.318105798654457,33.442092430491975,518,Lovejoy,1671.93005371,2.61238003,yes,yes,1855,28.6,1648,25.4,1349,20.8,1304,20.1,337,5.2,28,519,8,4911,75.7,6,0.1,97,1.5,954,14.7,{7EF71673-C8DF-4547-B780-8291CCC6C59A},,,,
-84.683739124241455,33.865974359044465,519,Powder Springs,4570.22998047,7.14097977,yes,yes,4418,29.8,2016,13.6,2936,19.8,3810,25.7,1646,11.1,37.4,5100,34.4,7561,51,74,0.5,593,4,1483,10,{C321AA47-632F-4516-84E9-FDE5A26D81CB},,,,
-84.331360490904345,33.875501450365654,520,Brookhaven,7265.83007813,11.35289955,yes,yes,11005,21.2,10382,20,15521,29.9,10330,19.9,4672,9,33.3,29225,56.3,4828,9.3,2647,5.1,1350,2.6,13808,26.6,{896C62D3-1C13-4BA4-AFBE-872E793D5873},,,,
-84.361162162543934,34.342087242399657,521,Ball Ground,3527.73999023,5.51209021,yes,yes,358,20.8,249,14.5,299,17.4,526,30.6,287,16.7,44.3,1665,96.8,5,0.3,0,0,0,0,50,2.9,{B93D7B72-3E0D-45FD-86D7-6E4FE88264CA},,,,
-83.974909587349728,34.133661274608095,522,Rest Haven,180.92900085,0.282702,yes,yes,9,13,10,14.8,4,5.6,26,38.9,18,27.8,48.5,54,81.5,0,0,0,0,10,14.8,2,3.7,{0DEAA567-2E61-4C01-A4E5-66F383FC71E1},,,,
-84.149314606428277,34.005005451853755,523,Duluth,6487.18994141,10.13619995,yes,yes,7357,25.2,4204,14.4,7357,25.2,7795,26.7,2511,8.6,36.2,12203,41.8,6364,21.8,6977,23.9,701,2.4,2978,10.2,{836F73CB-A053-4ED7-851A-40BC08C5F642},,,,
-84.136684492889856,33.889583337755269,524,Lilburn,4308.10986328,6.73142004,yes,yes,3417,27,1607,12.7,2582,20.4,3531,27.9,1519,12,38.7,4822,38.1,1911,15.1,2860,22.6,392,3.1,2683,21.2,{573C37AA-34BD-425A-97F5-C10620786F58},,,,
-84.508375850725372,34.102654341974869,525,Woodstock,7195.87988281,11.24359989,yes,yes,8850,29.6,4305,14.4,8222,27.5,5740,19.2,2810,9.4,33.2,22812,76.3,2511,8.4,1794,6,987,3.3,1764,5.9,{C0F96963-F978-4EFC-9361-E756C0A08C30},,,,
-84.48577894179661,34.168033204738023,526,Holly Springs,4309.41015625,6.73344994,yes,yes,3537,33,1040,9.7,3516,32.8,2144,20,482,4.5,33.2,8522,79.5,761,7.1,161,1.5,386,3.6,879,8.2,{396CB7B8-BC22-47BE-B02C-427BE0A5EE42},,,,
-84.551041963664488,32.046607863254636,527,Webster County,134546,210.227005, , ,,,,,,,,,,,,1282,48.4,1366,51.6,0,0,0,0,0,0,{033221E4-437C-4E44-9B30-005150842756},,,,
-83.36892057803837,33.950820691774162,528,Athens-Clarke County (balance),75612.796875,118.14499664, , ,,,,,,,,,,,,,,,,,,,,,,{C592D0AB-F8C2-46E0-ABF9-C584E632E24C},,,,
-83.649587686112412,32.832042310978082,529,Macon,36067.6015625,56.35559845, , ,,,,,,,,,,,,,,,,,,,,,,{A25B9F1C-5FCD-43C7-99DF-7F1211B0846A},,,,
-85.018793365752074,31.867319343011143,530,Georgetown-Quitman County,102757,160.55799866, , ,,,,,,,,,,,,,,,,,,,,,,{D3962D58-128E-4901-966A-FF3276168406},,,,
-82.869088805371845,30.989102253912979,531,Du Pont,501.03799438,0.78287202, , ,,,,,,,,,,,,,,,,,,,,,,{E3BA8925-E926-4D4A-B8B8-88F89D68711D},,,,
-81.683916579374994,31.836774273774541,532,Gumbranch,524.9039917,0.820162, , ,,,,,,,,,,,,,,,,,,,,,,{E036503D-69FC-48A4-A559-1BCA17E73397},,,,
-82.624992584782547,33.153427231841725,533,Edge Hill,118.27100372,0.184799, , ,,,,,,,,,,,,,,,,,,,,,,{E88540C5-0401-4394-BB99-F1EACCDA62AC},,,,
-82.070829921734898,33.364454906792965,534,Augusta-Richmond County (balance),196413,306.89599609, , ,,,,,,,,,,,,,,,,,,,,,,{1DF9A339-0E54-4621-857D-1D39A354FF6E},,,,
-82.890474391522559,32.056245208769141,535,McRae,2829.7800293,4.42152977, , ,,,,,,,,,,,,,,,,,,,,,,{299FF632-DCB1-40EF-AEC5-4991DC7F7905},,,,
-82.910172888357323,32.078818546165913,536,Helena,1354.2199707,2.1159699, , ,,,,,,,,,,,,,,,,,,,,,,{D0B2BDFC-BA34-491C-A77B-7B4497570967},,,,
-83.679414635151659,32.851844172713584,537,Payne,27.45899963,0.0429047, , ,,,,,,,,,,,,,,,,,,,,,,{CC73F1BC-D3BF-4A24-9E07-78DF539C2B66},,,,
